,,,HOUSEHOLDS,SERVICES,INDUSTRY,TRANSPORTATION
2020,GB,ELECTRICITY,70404.20518342896,54144.607698022606,74908.53208266798,0.0
2020,GB,HEAT_HIGH_T,0.0,0.0,157919.44231042755,0.0
2020,GB,HEAT_LOW_T_SH,275679.9641406996,107690.22421565544,39937.46293566858,0.0
2020,GB,HEAT_LOW_T_HW,78191.22596787343,40811.756034957085,16568.798483610764,0.0
2020,GB,PROCESS_COOLING,0.0,0.0,14673.789441256991,0.0
2020,GB,SPACE_COOLING,5826.600426836307,16862.653571747443,1042.8327117655783,0.0
2020,GB,MOBILITY_PASSENGER,0.0,0.0,0.0,961116.9076447443
2020,GB,MOBILITY_FREIGHT,0.0,0.0,0.0,252819.68451408026
2020,GB,AVIATION_LONG_HAUL,0.0,0.0,0.0,238235.4682848
2020,GB,SHIPPING,0.0,0.0,0.0,1544543.8316183297
2020,GB,NON_ENERGY,0.0,0.0,58892.03508355177,0.0
2020,XK,ELECTRICITY,,,,
2020,XK,HEAT_HIGH_T,,,,
2020,XK,HEAT_LOW_T_SH,,,,
2020,XK,HEAT_LOW_T_HW,,,,
2020,XK,PROCESS_COOLING,,,,
2020,XK,SPACE_COOLING,,,,
2020,XK,MOBILITY_PASSENGER,,,,
2020,XK,MOBILITY_FREIGHT,,,,
2020,XK,AVIATION_LONG_HAUL,,,,
2020,XK,SHIPPING,,,,
2020,XK,NON_ENERGY,,,,
2025,AL,ELECTRICITY,,,,
2025,AL,HEAT_HIGH_T,,,,
2025,AL,HEAT_LOW_T_SH,,,,
2025,AL,HEAT_LOW_T_HW,,,,
2025,AL,PROCESS_COOLING,,,,
2025,AL,SPACE_COOLING,,,,
2025,AL,MOBILITY_PASSENGER,,,,
2025,AL,MOBILITY_FREIGHT,,,,
2025,AL,AVIATION_LONG_HAUL,,,,
2025,AL,SHIPPING,,,,
2025,AL,NON_ENERGY,,,,
2025,AT,ELECTRICITY,13249.510111270385,9712.728429534129,3710.48145877165,0.0
2025,AT,HEAT_HIGH_T,0.0,0.0,66184.4574560751,0.0
2025,AT,HEAT_LOW_T_SH,56819.94442398195,12023.158493785326,15799.619476544864,0.0
2025,AT,HEAT_LOW_T_HW,8840.200294721899,3981.4496273311006,4755.778263137024,0.0
2025,AT,PROCESS_COOLING,0.0,0.0,3906.782045143654,0.0
2025,AT,SPACE_COOLING,1030.6748916711715,2982.8566179517707,594.4989944493651,0.0
2025,AT,MOBILITY_PASSENGER,0.0,0.0,0.0,131843.5824247454
2025,AT,MOBILITY_FREIGHT,0.0,0.0,0.0,82614.37435148579
2025,AT,AVIATION_LONG_HAUL,0.0,0.0,0.0,18691.769950143025
2025,AT,SHIPPING,0.0,0.0,0.0,0.0
2025,AT,NON_ENERGY,0.0,0.0,16863.942606677978,0.0
2025,BA,ELECTRICITY,,,,
2025,BA,HEAT_HIGH_T,,,,
2025,BA,HEAT_LOW_T_SH,,,,
2025,BA,HEAT_LOW_T_HW,,,,
2025,BA,PROCESS_COOLING,,,,
2025,BA,SPACE_COOLING,,,,
2025,BA,MOBILITY_PASSENGER,,,,
2025,BA,MOBILITY_FREIGHT,,,,
2025,BA,AVIATION_LONG_HAUL,,,,
2025,BA,SHIPPING,,,,
2025,BA,NON_ENERGY,,,,
2025,BE,ELECTRICITY,12734.866737094813,17222.09777981066,31365.125907706857,0.0
2025,BE,HEAT_HIGH_T,0.0,0.0,76349.47249503859,0.0
2025,BE,HEAT_LOW_T_SH,62436.93940334503,35866.692990861615,11869.059527507678,0.0
2025,BE,HEAT_LOW_T_HW,12777.152881203252,8912.622813520504,8668.988469690818,0.0
2025,BE,PROCESS_COOLING,0.0,0.0,9790.068747352343,0.0
2025,BE,SPACE_COOLING,1220.729196849208,3532.8891709436584,290.7092021301229,0.0
2025,BE,MOBILITY_PASSENGER,0.0,0.0,0.0,142915.3495605683
2025,BE,MOBILITY_FREIGHT,0.0,0.0,0.0,79054.0583688649
2025,BE,AVIATION_LONG_HAUL,0.0,0.0,0.0,19692.876529817164
2025,BE,SHIPPING,0.0,0.0,0.0,1912619.9810763954
2025,BE,NON_ENERGY,0.0,0.0,52396.50060944642,0.0
2025,BG,ELECTRICITY,7016.287482063369,4763.014449359735,7765.448253754456,0.0
2025,BG,HEAT_HIGH_T,0.0,0.0,12757.734301399227,0.0
2025,BG,HEAT_LOW_T_SH,15960.935649937914,6915.405375113481,4989.619712373135,0.0
2025,BG,HEAT_LOW_T_HW,4502.032662669874,2927.188889301,5307.857207927359,0.0
2025,BG,PROCESS_COOLING,0.0,0.0,1626.909893369587,0.0
2025,BG,SPACE_COOLING,518.5678798250635,1500.7774465965233,439.4005937193593,0.0
2025,BG,MOBILITY_PASSENGER,0.0,0.0,0.0,83212.31130202785
2025,BG,MOBILITY_FREIGHT,0.0,0.0,0.0,23564.9810923861
2025,BG,AVIATION_LONG_HAUL,0.0,0.0,0.0,2432.2340237543644
2025,BG,SHIPPING,0.0,0.0,0.0,96473.1596824696
2025,BG,NON_ENERGY,0.0,0.0,3905.667839290837,0.0
2025,CH,ELECTRICITY,,,,
2025,CH,HEAT_HIGH_T,,,,
2025,CH,HEAT_LOW_T_SH,,,,
2025,CH,HEAT_LOW_T_HW,,,,
2025,CH,PROCESS_COOLING,,,,
2025,CH,SPACE_COOLING,,,,
2025,CH,MOBILITY_PASSENGER,,,,
2025,CH,MOBILITY_FREIGHT,,,,
2025,CH,AVIATION_LONG_HAUL,0.0,0.0,0.0,25825.81125364057
2025,CH,SHIPPING,0.0,0.0,0.0,0.0
2025,CH,NON_ENERGY,,,,
2025,CZ,ELECTRICITY,9350.73726238042,10607.896472494986,4803.8663683814975,0.0
2025,CZ,HEAT_HIGH_T,0.0,0.0,50746.84763412452,0.0
2025,CZ,HEAT_LOW_T_SH,54998.705118660495,22717.792989246867,13578.59573081574,0.0
2025,CZ,HEAT_LOW_T_HW,8841.513635106996,5261.798275973021,6923.0897092100095,0.0
2025,CZ,PROCESS_COOLING,0.0,0.0,4374.436042950315,0.0
2025,CZ,SPACE_COOLING,853.6010361179774,2470.3905375501586,680.9652882131825,0.0
2025,CZ,MOBILITY_PASSENGER,0.0,0.0,0.0,133620.7398175306
2025,CZ,MOBILITY_FREIGHT,0.0,0.0,0.0,66914.07839203694
2025,CZ,AVIATION_LONG_HAUL,0.0,0.0,0.0,8953.856062680336
2025,CZ,SHIPPING,0.0,0.0,0.0,0.0
2025,CZ,NON_ENERGY,0.0,0.0,19745.82095962732,0.0
2025,DE,ELECTRICITY,110121.86208520578,94292.1238590477,129849.68897556752,0.0
2025,DE,HEAT_HIGH_T,0.0,0.0,340853.67390134814,0.0
2025,DE,HEAT_LOW_T_SH,398714.03210182034,263183.7725031377,58623.03161106307,0.0
2025,DE,HEAT_LOW_T_HW,84428.74342055652,55266.478901190785,56232.30441736549,0.0
2025,DE,PROCESS_COOLING,0.0,0.0,33972.28943694567,0.0
2025,DE,SPACE_COOLING,8074.81814063596,23369.177734114666,1913.1369924539933,0.0
2025,DE,MOBILITY_PASSENGER,0.0,0.0,0.0,1212266.3239387819
2025,DE,MOBILITY_FREIGHT,0.0,0.0,0.0,713927.8104456549
2025,DE,AVIATION_LONG_HAUL,0.0,0.0,0.0,179207.6401713507
2025,DE,SHIPPING,0.0,0.0,0.0,1935340.8501762392
2025,DE,NON_ENERGY,0.0,0.0,151270.81278531128,0.0
2025,DK,ELECTRICITY,9201.878411256437,14430.163049283745,5339.5970174904305,0.0
2025,DK,HEAT_HIGH_T,0.0,0.0,12888.322508622019,0.0
2025,DK,HEAT_LOW_T_SH,32281.712077604858,13902.981758861539,2816.100624555353,0.0
2025,DK,HEAT_LOW_T_HW,3850.2691874867755,3890.6297573273196,3757.8404935131575,0.0
2025,DK,PROCESS_COOLING,0.0,0.0,2558.5695574301403,0.0
2025,DK,SPACE_COOLING,1560.9090420147713,4517.397196360506,32.43579374332108,0.0
2025,DK,MOBILITY_PASSENGER,0.0,0.0,0.0,98861.26263205624
2025,DK,MOBILITY_FREIGHT,0.0,0.0,0.0,29957.52157409001
2025,DK,AVIATION_LONG_HAUL,0.0,0.0,0.0,16662.644858405256
2025,DK,SHIPPING,0.0,0.0,0.0,137171.89750838876
2025,DK,NON_ENERGY,0.0,0.0,1793.4419535125278,0.0
2025,EE,ELECTRICITY,1513.7335342638837,2041.9408873929892,1498.7280783784333,0.0
2025,EE,HEAT_HIGH_T,0.0,0.0,3415.578139555562,0.0
2025,EE,HEAT_LOW_T_SH,6000.397017765837,4684.508393646399,914.8801269378822,0.0
2025,EE,HEAT_LOW_T_HW,773.5789176016365,726.8717654946378,491.8897253164656,0.0
2025,EE,PROCESS_COOLING,0.0,0.0,339.2183727779909,0.0
2025,EE,SPACE_COOLING,21.76359789836726,62.985615101505246,30.215739137046192,0.0
2025,EE,MOBILITY_PASSENGER,0.0,0.0,0.0,20335.733863604048
2025,EE,MOBILITY_FREIGHT,0.0,0.0,0.0,7072.174984557614
2025,EE,AVIATION_LONG_HAUL,0.0,0.0,0.0,753.480052691968
2025,EE,SHIPPING,0.0,0.0,0.0,115208.8747989889
2025,EE,NON_ENERGY,0.0,0.0,635.1086975073622,0.0
2025,GR,ELECTRICITY,11696.749646073997,8446.078732776652,13044.419337489386,0.0
2025,GR,HEAT_HIGH_T,0.0,0.0,16765.10686435041,0.0
2025,GR,HEAT_LOW_T_SH,30326.415695573825,8308.467311685492,4509.694881270082,0.0
2025,GR,HEAT_LOW_T_HW,10638.104210276313,8281.239128294072,1928.214155955705,0.0
2025,GR,PROCESS_COOLING,0.0,0.0,1506.7014309460874,0.0
2025,GR,SPACE_COOLING,5100.061944344004,14759.992356060995,1779.7902510638398,0.0
2025,GR,MOBILITY_PASSENGER,0.0,0.0,0.0,184783.34747510828
2025,GR,MOBILITY_FREIGHT,0.0,0.0,0.0,32162.214388055178
2025,GR,AVIATION_LONG_HAUL,0.0,0.0,0.0,14007.538462914175
2025,GR,SHIPPING,0.0,0.0,0.0,501252.9447732561
2025,GR,NON_ENERGY,0.0,0.0,5592.364307713461,0.0
2025,ES,ELECTRICITY,43830.067343677125,62176.09161463682,31957.103992027318,0.0
2025,ES,HEAT_HIGH_T,0.0,0.0,147250.9618834761,0.0
2025,ES,HEAT_LOW_T_SH,90402.46100795128,54495.90694099895,25901.780790610726,0.0
2025,ES,HEAT_LOW_T_HW,34817.927322103475,29951.854719528197,3589.284265333611,0.0
2025,ES,PROCESS_COOLING,0.0,0.0,13082.935997163535,0.0
2025,ES,SPACE_COOLING,21871.044061409615,63296.57300015432,11823.29870551472,0.0
2025,ES,MOBILITY_PASSENGER,0.0,0.0,0.0,574174.172791325
2025,ES,MOBILITY_FREIGHT,0.0,0.0,0.0,272874.12190955505
2025,ES,AVIATION_LONG_HAUL,0.0,0.0,0.0,92873.29661330068
2025,ES,SHIPPING,0.0,0.0,0.0,2174743.9042463517
2025,ES,NON_ENERGY,0.0,0.0,47564.321931354134,0.0
2025,FI,ELECTRICITY,8773.757171779638,11176.101751973976,24275.204217032602,0.0
2025,FI,HEAT_HIGH_T,0.0,0.0,61992.26523943409,0.0
2025,FI,HEAT_LOW_T_SH,37118.21934928497,23636.434376503817,22914.538425839208,0.0
2025,FI,HEAT_LOW_T_HW,7019.014069466593,6310.00054799127,9461.84617658514,0.0
2025,FI,PROCESS_COOLING,0.0,0.0,3893.536527772032,0.0
2025,FI,SPACE_COOLING,482.8700950457299,1397.4651660357729,538.6026007388814,0.0
2025,FI,MOBILITY_PASSENGER,0.0,0.0,0.0,97267.03154090392
2025,FI,MOBILITY_FREIGHT,0.0,0.0,0.0,45536.49898036366
2025,FI,AVIATION_LONG_HAUL,0.0,0.0,0.0,17429.8241212942
2025,FI,SHIPPING,0.0,0.0,0.0,200100.92955665928
2025,FI,NON_ENERGY,0.0,0.0,12127.658376870584,0.0
2025,FR,ELECTRICITY,83784.45068234782,104028.69520115739,86990.85939676347,0.0
2025,FR,HEAT_HIGH_T,0.0,0.0,146068.36808221796,0.0
2025,FR,HEAT_LOW_T_SH,259091.9163143925,163535.46764373095,29912.923615013446,0.0
2025,FR,HEAT_LOW_T_HW,72003.60500534212,52730.93572588839,10576.453748511703,0.0
2025,FR,PROCESS_COOLING,0.0,0.0,17670.95149639706,0.0
2025,FR,SPACE_COOLING,32584.72703477229,94302.83930001079,3707.554498398294,0.0
2025,FR,MOBILITY_PASSENGER,0.0,0.0,0.0,979644.5969288645
2025,FR,MOBILITY_FREIGHT,0.0,0.0,0.0,379670.16954024613
2025,FR,AVIATION_LONG_HAUL,0.0,0.0,0.0,152866.8017949227
2025,FR,SHIPPING,0.0,0.0,0.0,1396786.1013498083
2025,FR,NON_ENERGY,0.0,0.0,91618.36648815895,0.0
2025,HR,ELECTRICITY,4186.045586441558,5153.392067731719,1711.8648575593406,0.0
2025,HR,HEAT_HIGH_T,0.0,0.0,8386.942848919538,0.0
2025,HR,HEAT_LOW_T_SH,18695.53750188281,4560.783968769102,0.0,0.0
2025,HR,HEAT_LOW_T_HW,3780.597124761589,1907.3854229719857,1994.00647761314,0.0
2025,HR,PROCESS_COOLING,0.0,0.0,691.45028421217,0.0
2025,HR,SPACE_COOLING,1148.4666545765294,3323.755520565719,0.0,0.0
2025,HR,MOBILITY_PASSENGER,0.0,0.0,0.0,39272.01509364757
2025,HR,MOBILITY_FREIGHT,0.0,0.0,0.0,15916.799288021131
2025,HR,AVIATION_LONG_HAUL,0.0,0.0,0.0,2119.3798191494216
2025,HR,SHIPPING,0.0,0.0,0.0,61949.886735913446
2025,HR,NON_ENERGY,0.0,0.0,3477.763896710577,0.0
2025,HU,ELECTRICITY,8948.227053992961,11712.679888070117,22674.402654611495,0.0
2025,HU,HEAT_HIGH_T,0.0,0.0,17193.299246829243,0.0
2025,HU,HEAT_LOW_T_SH,52245.821919094255,16542.96558730803,4287.9941814635295,0.0
2025,HU,HEAT_LOW_T_HW,8519.1253077512,4197.514930309861,4702.486869792678,0.0
2025,HU,PROCESS_COOLING,0.0,0.0,1745.8156426419998,0.0
2025,HU,SPACE_COOLING,1356.9611007318158,3927.1553351397415,199.17789100001167,0.0
2025,HU,MOBILITY_PASSENGER,0.0,0.0,0.0,107184.5221540057
2025,HU,MOBILITY_FREIGHT,0.0,0.0,0.0,50609.17709451226
2025,HU,AVIATION_LONG_HAUL,0.0,0.0,0.0,5488.154665305384
2025,HU,SHIPPING,0.0,0.0,0.0,0.0
2025,HU,NON_ENERGY,0.0,0.0,17325.13204089502,0.0
2025,IE,ELECTRICITY,5745.69094527708,6204.836107501798,7350.569552642462,0.0
2025,IE,HEAT_HIGH_T,0.0,0.0,15909.01082397385,0.0
2025,IE,HEAT_LOW_T_SH,22458.85374079021,7403.857792261673,4464.790694805974,0.0
2025,IE,HEAT_LOW_T_HW,5388.160099144629,3408.863784546239,1773.7802179447558,0.0
2025,IE,PROCESS_COOLING,0.0,0.0,2624.884880180045,0.0
2025,IE,SPACE_COOLING,513.3568723632619,1485.6963689266988,75.92849487787532,0.0
2025,IE,MOBILITY_PASSENGER,0.0,0.0,0.0,86526.9002056734
2025,IE,MOBILITY_FREIGHT,0.0,0.0,0.0,13663.203743325434
2025,IE,AVIATION_LONG_HAUL,0.0,0.0,0.0,19953.228612492858
2025,IE,SHIPPING,0.0,0.0,0.0,106231.08990159897
2025,IE,NON_ENERGY,0.0,0.0,1881.145092832688,0.0
2025,IT,ELECTRICITY,46882.017054890486,79052.78699964758,42647.482136034494,0.0
2025,IT,HEAT_HIGH_T,0.0,0.0,168234.9281396185,0.0
2025,IT,HEAT_LOW_T_SH,217999.07454320422,94864.67886563479,35458.71451350942,0.0
2025,IT,HEAT_LOW_T_HW,61481.760109281015,44338.222466978565,29008.636035229043,0.0
2025,IT,PROCESS_COOLING,0.0,0.0,21153.465776374567,0.0
2025,IT,SPACE_COOLING,26378.692759549085,76342.07343807197,12168.434622325556,0.0
2025,IT,MOBILITY_PASSENGER,0.0,0.0,0.0,1023502.4454391205
2025,IT,MOBILITY_FREIGHT,0.0,0.0,0.0,250231.5982629391
2025,IT,AVIATION_LONG_HAUL,0.0,0.0,0.0,73629.7477898756
2025,IT,SHIPPING,0.0,0.0,0.0,1343888.1891437897
2025,IT,NON_ENERGY,0.0,0.0,51409.32054844239,0.0
2025,LT,ELECTRICITY,2867.396325620662,2221.842845424238,2085.729200644928,0.0
2025,LT,HEAT_HIGH_T,0.0,0.0,5104.869998459343,0.0
2025,LT,HEAT_LOW_T_SH,10304.72321986845,4145.627359658446,1678.3359491724214,0.0
2025,LT,HEAT_LOW_T_HW,1738.3340773908237,1011.9270808138884,2960.629362730937,0.0
2025,LT,PROCESS_COOLING,0.0,0.0,697.0149505781822,0.0
2025,LT,SPACE_COOLING,111.51809236124316,322.7423919115106,43.47394564159772,0.0
2025,LT,MOBILITY_PASSENGER,0.0,0.0,0.0,43863.03414003802
2025,LT,MOBILITY_FREIGHT,0.0,0.0,0.0,27165.53727383875
2025,LT,AVIATION_LONG_HAUL,0.0,0.0,0.0,1714.5250906592103
2025,LT,SHIPPING,0.0,0.0,0.0,254590.88660010698
2025,LT,NON_ENERGY,0.0,0.0,10015.334445959466,0.0
2025,LU,ELECTRICITY,858.7064983614495,948.2203658278341,1400.4721604777692,0.0
2025,LU,HEAT_HIGH_T,0.0,0.0,4562.720780017444,0.0
2025,LU,HEAT_LOW_T_SH,5125.450185986814,2502.9566620562073,879.6119578494853,0.0
2025,LU,HEAT_LOW_T_HW,659.6407299045699,488.02262653447747,65.24767639507358,0.0
2025,LU,PROCESS_COOLING,0.0,0.0,172.9969181339308,0.0
2025,LU,SPACE_COOLING,601.718695644121,1741.4226425339205,101.17616364575579,0.0
2025,LU,MOBILITY_PASSENGER,0.0,0.0,0.0,10916.574308221869
2025,LU,MOBILITY_FREIGHT,0.0,0.0,0.0,4455.675182105828
2025,LU,AVIATION_LONG_HAUL,0.0,0.0,0.0,363.493694706416
2025,LU,SHIPPING,0.0,0.0,0.0,0.0
2025,LU,NON_ENERGY,0.0,0.0,293.48973538172794,0.0
2025,LV,ELECTRICITY,1618.2098561327896,2788.0724778343742,217.8058948699611,0.0
2025,LV,HEAT_HIGH_T,0.0,0.0,7054.118603241135,0.0
2025,LV,HEAT_LOW_T_SH,7463.9929959661995,5214.653706187849,1357.3621666262115,0.0
2025,LV,HEAT_LOW_T_HW,1260.5980575824162,1151.6552096912305,725.7908026529733,0.0
2025,LV,PROCESS_COOLING,0.0,0.0,249.56398586693817,0.0
2025,LV,SPACE_COOLING,66.88510263866611,193.57090452124868,35.27637041981986,0.0
2025,LV,MOBILITY_PASSENGER,0.0,0.0,0.0,23152.558434054336
2025,LV,MOBILITY_FREIGHT,0.0,0.0,0.0,26571.98758674663
2025,LV,AVIATION_LONG_HAUL,0.0,0.0,0.0,2236.067424140076
2025,LV,SHIPPING,0.0,0.0,0.0,208557.7657407643
2025,LV,NON_ENERGY,0.0,0.0,708.0712867616216,0.0
2025,ME,ELECTRICITY,,,,
2025,ME,HEAT_HIGH_T,,,,
2025,ME,HEAT_LOW_T_SH,,,,
2025,ME,HEAT_LOW_T_HW,,,,
2025,ME,PROCESS_COOLING,,,,
2025,ME,SPACE_COOLING,,,,
2025,ME,MOBILITY_PASSENGER,,,,
2025,ME,MOBILITY_FREIGHT,,,,
2025,ME,AVIATION_LONG_HAUL,,,,
2025,ME,SHIPPING,,,,
2025,ME,NON_ENERGY,,,,
2025,MK,ELECTRICITY,,,,
2025,MK,HEAT_HIGH_T,,,,
2025,MK,HEAT_LOW_T_SH,,,,
2025,MK,HEAT_LOW_T_HW,,,,
2025,MK,PROCESS_COOLING,,,,
2025,MK,SPACE_COOLING,,,,
2025,MK,MOBILITY_PASSENGER,,,,
2025,MK,MOBILITY_FREIGHT,,,,
2025,MK,AVIATION_LONG_HAUL,,,,
2025,MK,SHIPPING,,,,
2025,MK,NON_ENERGY,,,,
2025,NL,ELECTRICITY,15632.536678128674,63037.01665653654,19082.901596346415,0.0
2025,NL,HEAT_HIGH_T,0.0,0.0,95859.19160093207,0.0
2025,NL,HEAT_LOW_T_SH,67926.45567383824,39797.3331072791,16363.55488586011,0.0
2025,NL,HEAT_LOW_T_HW,16069.317244552554,20905.595647949405,16851.910224537278,0.0
2025,NL,PROCESS_COOLING,0.0,0.0,11862.34814679109,0.0
2025,NL,SPACE_COOLING,3947.0639043483634,11423.122639064266,321.786748486722,0.0
2025,NL,MOBILITY_PASSENGER,0.0,0.0,0.0,204750.95717763895
2025,NL,MOBILITY_FREIGHT,0.0,0.0,0.0,121367.85124452911
2025,NL,AVIATION_LONG_HAUL,0.0,0.0,0.0,87258.75705571742
2025,NL,SHIPPING,0.0,0.0,0.0,4173171.7713648076
2025,NL,NON_ENERGY,0.0,0.0,74122.1708091323,0.0
2025,NO,ELECTRICITY,,,,
2025,NO,HEAT_HIGH_T,,,,
2025,NO,HEAT_LOW_T_SH,,,,
2025,NO,HEAT_LOW_T_HW,,,,
2025,NO,PROCESS_COOLING,,,,
2025,NO,SPACE_COOLING,,,,
2025,NO,MOBILITY_PASSENGER,,,,
2025,NO,MOBILITY_FREIGHT,,,,
2025,NO,AVIATION_LONG_HAUL,0.0,0.0,0.0,10164.86791906277
2025,NO,SHIPPING,,,,
2025,NO,NON_ENERGY,,,,
2025,PL,ELECTRICITY,26906.8438688409,41702.96844565334,21635.07296500479,0.0
2025,PL,HEAT_HIGH_T,0.0,0.0,115214.55154329895,0.0
2025,PL,HEAT_LOW_T_SH,132633.60537052352,72657.25988664573,8172.455493608155,0.0
2025,PL,HEAT_LOW_T_HW,25812.667594334063,27711.861964699583,19219.061123656713,0.0
2025,PL,PROCESS_COOLING,0.0,0.0,10338.297539090912,0.0
2025,PL,SPACE_COOLING,2151.950976051164,6227.920426017232,204.83083364378135,0.0
2025,PL,MOBILITY_PASSENGER,0.0,0.0,0.0,319514.251096749
2025,PL,MOBILITY_FREIGHT,0.0,0.0,0.0,281095.00914523075
2025,PL,AVIATION_LONG_HAUL,0.0,0.0,0.0,18753.887628091208
2025,PL,SHIPPING,0.0,0.0,0.0,436484.2278295009
2025,PL,NON_ENERGY,0.0,0.0,43381.851429844115,0.0
2025,PT,ELECTRICITY,8237.305415426623,14733.045412950925,8770.901285482381,0.0
2025,PT,HEAT_HIGH_T,0.0,0.0,31714.866753338752,0.0
2025,PT,HEAT_LOW_T_SH,7196.537993003077,12972.426578748176,5651.223575648727,0.0
2025,PT,HEAT_LOW_T_HW,4767.412618198482,5650.6692525270655,4140.718605159931,0.0
2025,PT,PROCESS_COOLING,0.0,0.0,2086.712903492916,0.0
2025,PT,SPACE_COOLING,3818.2577644742078,11050.347237372398,1282.265656199501,0.0
2025,PT,MOBILITY_PASSENGER,0.0,0.0,0.0,138668.32328717463
2025,PT,MOBILITY_FREIGHT,0.0,0.0,0.0,27205.28346281931
2025,PT,AVIATION_LONG_HAUL,0.0,0.0,0.0,26667.429157362454
2025,PT,SHIPPING,0.0,0.0,0.0,428646.5208857041
2025,PT,NON_ENERGY,0.0,0.0,10020.240940599173,0.0
2025,RO,ELECTRICITY,10160.762208429154,14368.658640274887,7243.683097427877,0.0
2025,RO,HEAT_HIGH_T,0.0,0.0,58550.160496091674,0.0
2025,RO,HEAT_LOW_T_SH,57198.87546583138,11414.235728868267,7628.007637518906,0.0
2025,RO,HEAT_LOW_T_HW,10350.588589034593,4702.822823018722,6239.963662756687,0.0
2025,RO,PROCESS_COOLING,0.0,0.0,2987.6259429765564,0.0
2025,RO,SPACE_COOLING,974.7791371894436,2821.0897770996676,224.76974646266743,0.0
2025,RO,MOBILITY_PASSENGER,0.0,0.0,0.0,168559.09223791555
2025,RO,MOBILITY_FREIGHT,0.0,0.0,0.0,58520.63603909147
2025,RO,AVIATION_LONG_HAUL,0.0,0.0,0.0,3031.9521040099426
2025,RO,SHIPPING,0.0,0.0,0.0,213728.51844295036
2025,RO,NON_ENERGY,0.0,0.0,8840.42568251883,0.0
2025,RS,ELECTRICITY,,,,
2025,RS,HEAT_HIGH_T,,,,
2025,RS,HEAT_LOW_T_SH,,,,
2025,RS,HEAT_LOW_T_HW,,,,
2025,RS,PROCESS_COOLING,,,,
2025,RS,SPACE_COOLING,,,,
2025,RS,MOBILITY_PASSENGER,,,,
2025,RS,MOBILITY_FREIGHT,,,,
2025,RS,AVIATION_LONG_HAUL,,,,
2025,RS,SHIPPING,,,,
2025,RS,NON_ENERGY,,,,
2025,SE,ELECTRICITY,19817.854904036452,8948.982696400692,37921.767549358505,0.0
2025,SE,HEAT_HIGH_T,0.0,0.0,67531.71074050662,0.0
2025,SE,HEAT_LOW_T_SH,51973.32115675138,27926.60599884959,8038.958084373947,0.0
2025,SE,HEAT_LOW_T_HW,10628.36772890086,5071.456828628889,4257.042522148613,0.0
2025,SE,PROCESS_COOLING,0.0,0.0,2762.4821311950054,0.0
2025,SE,SPACE_COOLING,1161.5285633693584,3361.557742586087,146.9481349955696,0.0
2025,SE,MOBILITY_PASSENGER,0.0,0.0,0.0,178047.37110977128
2025,SE,MOBILITY_FREIGHT,0.0,0.0,0.0,91343.50076743342
2025,SE,AVIATION_LONG_HAUL,0.0,0.0,0.0,12818.356121773071
2025,SE,SHIPPING,0.0,0.0,0.0,293883.53781240515
2025,SE,NON_ENERGY,0.0,0.0,15954.8221863685,0.0
2025,SI,ELECTRICITY,2380.300711284334,2054.451404208357,5499.040686529405,0.0
2025,SI,HEAT_HIGH_T,0.0,0.0,6846.28012203446,0.0
2025,SI,HEAT_LOW_T_SH,7829.181855013873,2817.225378300516,1470.922918024698,0.0
2025,SI,HEAT_LOW_T_HW,2194.110162486277,1172.96960979666,753.2674098867653,0.0
2025,SI,PROCESS_COOLING,0.0,0.0,373.8801230715059,0.0
2025,SI,SPACE_COOLING,314.26120698490183,909.4973871930648,117.55037659537058,0.0
2025,SI,MOBILITY_PASSENGER,0.0,0.0,0.0,34553.18168825633
2025,SI,MOBILITY_FREIGHT,0.0,0.0,0.0,19618.7685925419
2025,SI,AVIATION_LONG_HAUL,0.0,0.0,0.0,720.584003191913
2025,SI,SHIPPING,0.0,0.0,0.0,191595.2728125285
2025,SI,NON_ENERGY,0.0,0.0,1165.0925471414112,0.0
2025,SK,ELECTRICITY,3785.43962244118,5193.729559242401,1902.1625274309977,0.0
2025,SK,HEAT_HIGH_T,0.0,0.0,24404.49857946568,0.0
2025,SK,HEAT_LOW_T_SH,11462.722703061241,10752.02414669752,9706.0113617544,0.0
2025,SK,HEAT_LOW_T_HW,3302.299695989157,3152.6871723782215,1111.1854067058248,0.0
2025,SK,PROCESS_COOLING,0.0,0.0,1239.244797190791,0.0
2025,SK,SPACE_COOLING,2195.3132630208174,6353.41439671757,836.2279774801701,0.0
2025,SK,MOBILITY_PASSENGER,0.0,0.0,0.0,44546.82341733946
2025,SK,MOBILITY_FREIGHT,0.0,0.0,0.0,29436.831965756373
2025,SK,AVIATION_LONG_HAUL,0.0,0.0,0.0,835.3973692566427
2025,SK,SHIPPING,0.0,0.0,0.0,0.0
2025,SK,NON_ENERGY,0.0,0.0,6096.679007385233,0.0
2025,GB,ELECTRICITY,67768.14273575648,52334.333229393094,68416.81891087297,0.0
2025,GB,HEAT_HIGH_T,0.0,0.0,144233.84875750935,0.0
2025,GB,HEAT_LOW_T_SH,319482.33953247964,109388.23594017098,36476.40787319003,0.0
2025,GB,HEAT_LOW_T_HW,78153.12256994295,40068.76964399369,15132.915489158653,0.0
2025,GB,PROCESS_COOLING,0.0,0.0,13402.131466557537,0.0
2025,GB,SPACE_COOLING,6055.397351746415,17524.81040427545,952.4588830076432,0.0
2025,GB,MOBILITY_PASSENGER,0.0,0.0,0.0,998690.4157080724
2025,GB,MOBILITY_FREIGHT,0.0,0.0,0.0,264033.5875864533
