unit	tra_meas	partner	geo\time	2019
PAS	PAS_BRD_ARR	DZ	HU	2610
PAS	PAS_BRD_ARR	DZ	IE	: 
PAS	PAS_BRD_ARR	DZ	IT	76603
PAS	PAS_BRD_ARR	DZ	LT	: 
PAS	PAS_BRD_ARR	DZ	LU	: 
PAS	PAS_BRD_ARR	DZ	LV	: 
PAS	PAS_BRD_ARR	DZ	MT	1
PAS	PAS_BRD_ARR	DZ	NL	: 
PAS	PAS_BRD_ARR	DZ	PL	: 
PAS	PAS_BRD_ARR	DZ	PT	9164
PAS	PAS_BRD_ARR	DZ	RO	: 
PAS	PAS_BRD_ARR	DZ	SE	0
PAS	PAS_BRD_ARR	DZ	SI	: 
PAS	PAS_BRD_ARR	DZ	SK	: 
PAS	PAS_BRD_ARR	DZ	UK	66034
PAS	PAS_BRD_ARR	EC	BE	0
PAS	PAS_BRD_ARR	EC	DE	: 
PAS	PAS_BRD_ARR	EC	DK	: 
PAS	PAS_BRD_ARR	EC	GR	: 
PAS	PAS_BRD_ARR	EC	ES	81925
PAS	PAS_BRD_ARR	EC	EU27_2007	206266
PAS	PAS_BRD_ARR	EC	EU27_2020	206266
PAS	PAS_BRD_ARR	EC	EU28	206266
PAS	PAS_BRD_ARR	EC	FR	18038
PAS	PAS_BRD_ARR	EC	IT	: 
PAS	PAS_BRD_ARR	EC	LU	0
PAS	PAS_BRD_ARR	EC	NL	106294
PAS	PAS_BRD_ARR	EC	PT	9
PAS	PAS_BRD_ARR	EC	SE	: 
PAS	PAS_BRD_ARR	EC	UK	: 
PAS	PAS_BRD_ARR	EG	AT	223277
PAS	PAS_BRD_ARR	EG	BE	164370
PAS	PAS_BRD_ARR	EG	BG	19268
PAS	PAS_BRD_ARR	EG	CY	21109
PAS	PAS_BRD_ARR	EG	CZ	276682
PAS	PAS_BRD_ARR	EG	DE	1974557
PAS	PAS_BRD_ARR	EG	DK	103466
PAS	PAS_BRD_ARR	EG	EE	43839
PAS	PAS_BRD_ARR	EG	GR	150681
PAS	PAS_BRD_ARR	EG	ES	124321
PAS	PAS_BRD_ARR	EG	EU27_2007	5708461
PAS	PAS_BRD_ARR	EG	EU27_2020	5178979
PAS	PAS_BRD_ARR	EG	EU28	5708461
PAS	PAS_BRD_ARR	EG	FI	15690
PAS	PAS_BRD_ARR	EG	FR	296838
PAS	PAS_BRD_ARR	EG	HR	: 
PAS	PAS_BRD_ARR	EG	HU	69017
PAS	PAS_BRD_ARR	EG	IE	: 
PAS	PAS_BRD_ARR	EG	IT	833867
PAS	PAS_BRD_ARR	EG	LT	76548
PAS	PAS_BRD_ARR	EG	LU	15470
PAS	PAS_BRD_ARR	EG	LV	26019
PAS	PAS_BRD_ARR	EG	MT	2820
PAS	PAS_BRD_ARR	EG	NL	192521
PAS	PAS_BRD_ARR	EG	PL	369505
PAS	PAS_BRD_ARR	EG	PT	1674
PAS	PAS_BRD_ARR	EG	RO	56046
PAS	PAS_BRD_ARR	EG	SE	43187
PAS	PAS_BRD_ARR	EG	SI	20714
PAS	PAS_BRD_ARR	EG	SK	57493
PAS	PAS_BRD_ARR	EG	UK	529482
PAS	PAS_BRD_ARR	EH	ES	: 
PAS	PAS_BRD_ARR	EH	EU27_2007	: 
PAS	PAS_BRD_ARR	EH	EU27_2020	: 
PAS	PAS_BRD_ARR	EH	EU28	: 
PAS	PAS_BRD_ARR	EH	FR	: 
PAS	PAS_BRD_ARR	EH	PT	: 
PAS	PAS_BRD_ARR	EH	UK	: 
PAS	PAS_BRD_ARR	ER	CY	: 
PAS	PAS_BRD_ARR	ER	DE	: 
PAS	PAS_BRD_ARR	ER	DK	: 
PAS	PAS_BRD_ARR	ER	GR	: 
PAS	PAS_BRD_ARR	ER	EU27_2007	: 
PAS	PAS_BRD_ARR	ER	EU27_2020	: 
PAS	PAS_BRD_ARR	ER	EU28	: 
PAS	PAS_BRD_ARR	ER	FI	: 
PAS	PAS_BRD_ARR	ER	FR	: 
PAS	PAS_BRD_ARR	ER	IE	: 
PAS	PAS_BRD_ARR	ER	IT	: 
PAS	PAS_BRD_ARR	ER	MT	: 
PAS	PAS_BRD_ARR	ER	NL	: 
PAS	PAS_BRD_ARR	ER	SE	: 
PAS	PAS_BRD_ARR	ER	SK	: 
PAS	PAS_BRD_ARR	ET	AT	67640
PAS	PAS_BRD_ARR	ET	BE	53686
PAS	PAS_BRD_ARR	ET	CY	58
PAS	PAS_BRD_ARR	ET	CZ	2
PAS	PAS_BRD_ARR	ET	DE	158052
PAS	PAS_BRD_ARR	ET	DK	: 
PAS	PAS_BRD_ARR	ET	GR	415
PAS	PAS_BRD_ARR	ET	ES	38899
PAS	PAS_BRD_ARR	ET	EU27_2007	761319
PAS	PAS_BRD_ARR	ET	EU27_2020	618401
PAS	PAS_BRD_ARR	ET	EU28	761319
PAS	PAS_BRD_ARR	ET	FR	105871
PAS	PAS_BRD_ARR	ET	HU	: 
PAS	PAS_BRD_ARR	ET	IE	258
PAS	PAS_BRD_ARR	ET	IT	123463
PAS	PAS_BRD_ARR	ET	LU	: 
PAS	PAS_BRD_ARR	ET	MT	: 
PAS	PAS_BRD_ARR	ET	NL	10
PAS	PAS_BRD_ARR	ET	PL	: 
PAS	PAS_BRD_ARR	ET	PT	3
PAS	PAS_BRD_ARR	ET	RO	: 
PAS	PAS_BRD_ARR	ET	SE	70044
PAS	PAS_BRD_ARR	ET	UK	142918
PAS	PAS_BRD_ARR	EUR_OTH	AT	3316150
PAS	PAS_BRD_ARR	EUR_OTH	BE	2147286
PAS	PAS_BRD_ARR	EUR_OTH	BG	1246519
PAS	PAS_BRD_ARR	EUR_OTH	CY	1732210
PAS	PAS_BRD_ARR	EUR_OTH	CZ	1936998
PAS	PAS_BRD_ARR	EUR_OTH	DE	21896869
PAS	PAS_BRD_ARR	EUR_OTH	DK	4477737
PAS	PAS_BRD_ARR	EUR_OTH	EE	284148
PAS	PAS_BRD_ARR	EUR_OTH	GR	5614309
PAS	PAS_BRD_ARR	EUR_OTH	ES	26776051
PAS	PAS_BRD_ARR	EUR_OTH	EU27_2007	143555155
PAS	PAS_BRD_ARR	EUR_OTH	EU27_2020	136280838
PAS	PAS_BRD_ARR	EUR_OTH	EU28	145016038
PAS	PAS_BRD_ARR	EUR_OTH	FI	1562759
PAS	PAS_BRD_ARR	EUR_OTH	FR	10642559
PAS	PAS_BRD_ARR	EUR_OTH	HR	1460883
PAS	PAS_BRD_ARR	EUR_OTH	HU	2116501
PAS	PAS_BRD_ARR	EUR_OTH	IE	7110621
PAS	PAS_BRD_ARR	EUR_OTH	IT	11741739
PAS	PAS_BRD_ARR	EUR_OTH	LT	1036380
PAS	PAS_BRD_ARR	EUR_OTH	LU	438306
PAS	PAS_BRD_ARR	EUR_OTH	LV	834735
PAS	PAS_BRD_ARR	EUR_OTH	MT	1070502
PAS	PAS_BRD_ARR	EUR_OTH	NL	9291263
PAS	PAS_BRD_ARR	EUR_OTH	PL	6726927
PAS	PAS_BRD_ARR	EUR_OTH	PT	6052591
PAS	PAS_BRD_ARR	EUR_OTH	RO	2297868
PAS	PAS_BRD_ARR	EUR_OTH	SE	3546698
PAS	PAS_BRD_ARR	EUR_OTH	SI	391565
PAS	PAS_BRD_ARR	EUR_OTH	SK	530664
PAS	PAS_BRD_ARR	EUR_OTH	UK	8735200
PAS	PAS_BRD_ARR	EXT_EU	AT	6617077
PAS	PAS_BRD_ARR	EXT_EU	BE	5998348
PAS	PAS_BRD_ARR	EXT_EU	BG	2128848
PAS	PAS_BRD_ARR	EXT_EU	CY	3509358
PAS	PAS_BRD_ARR	EXT_EU	CZ	4168296
PAS	PAS_BRD_ARR	EXT_EU	DE	47275780
PAS	PAS_BRD_ARR	EXT_EU	DK	6547082
PAS	PAS_BRD_ARR	EXT_EU	EE	458056
PAS	PAS_BRD_ARR	EXT_EU	GR	8735163
PAS	PAS_BRD_ARR	EXT_EU	ES	39445999
PAS	PAS_BRD_ARR	EXT_EU	EU27_2007	301385108
PAS	PAS_BRD_ARR	EXT_EU	EU27_2020	261075364
PAS	PAS_BRD_ARR	EXT_EU	EU28	303180584
PAS	PAS_BRD_ARR	EXT_EU	FI	3814828
PAS	PAS_BRD_ARR	EXT_EU	FR	36850175
PAS	PAS_BRD_ARR	EXT_EU	HR	1795476
PAS	PAS_BRD_ARR	EXT_EU	HU	3355315
PAS	PAS_BRD_ARR	EXT_EU	IE	9849024
PAS	PAS_BRD_ARR	EXT_EU	IT	24869290
PAS	PAS_BRD_ARR	EXT_EU	LT	1506131
PAS	PAS_BRD_ARR	EXT_EU	LU	498621
PAS	PAS_BRD_ARR	EXT_EU	LV	1626054
PAS	PAS_BRD_ARR	EXT_EU	MT	1228092
PAS	PAS_BRD_ARR	EXT_EU	NL	20695997
PAS	PAS_BRD_ARR	EXT_EU	PL	10483600
PAS	PAS_BRD_ARR	EXT_EU	PT	10067242
PAS	PAS_BRD_ARR	EXT_EU	RO	3215539
PAS	PAS_BRD_ARR	EXT_EU	SE	5088389
PAS	PAS_BRD_ARR	EXT_EU	SI	465494
PAS	PAS_BRD_ARR	EXT_EU	SK	782090
PAS	PAS_BRD_ARR	EXT_EU	UK	42105220
PAS	PAS_BRD_ARR	EX_SU_EUR	AT	852313
PAS	PAS_BRD_ARR	EX_SU_EUR	BE	284490
PAS	PAS_BRD_ARR	EX_SU_EUR	BG	488240
PAS	PAS_BRD_ARR	EX_SU_EUR	CY	1060285
PAS	PAS_BRD_ARR	EX_SU_EUR	CZ	842400
PAS	PAS_BRD_ARR	EX_SU_EUR	DE	3328676
PAS	PAS_BRD_ARR	EX_SU_EUR	DK	181598
PAS	PAS_BRD_ARR	EX_SU_EUR	EE	120056
PAS	PAS_BRD_ARR	EX_SU_EUR	GR	1017498
PAS	PAS_BRD_ARR	EX_SU_EUR	ES	1598653
PAS	PAS_BRD_ARR	EX_SU_EUR	EU27_2007	18540737
PAS	PAS_BRD_ARR	EX_SU_EUR	EU27_2020	17757541
PAS	PAS_BRD_ARR	EX_SU_EUR	EU28	18633835
PAS	PAS_BRD_ARR	EX_SU_EUR	FI	347508
PAS	PAS_BRD_ARR	EX_SU_EUR	FR	1155020
PAS	PAS_BRD_ARR	EX_SU_EUR	HR	93098
PAS	PAS_BRD_ARR	EX_SU_EUR	HU	378336
PAS	PAS_BRD_ARR	EX_SU_EUR	IE	85383
PAS	PAS_BRD_ARR	EX_SU_EUR	IT	2439050
PAS	PAS_BRD_ARR	EX_SU_EUR	LT	286380
PAS	PAS_BRD_ARR	EX_SU_EUR	LU	105
PAS	PAS_BRD_ARR	EX_SU_EUR	LV	632024
PAS	PAS_BRD_ARR	EX_SU_EUR	MT	33792
PAS	PAS_BRD_ARR	EX_SU_EUR	NL	561413
PAS	PAS_BRD_ARR	EX_SU_EUR	PL	1327857
PAS	PAS_BRD_ARR	EX_SU_EUR	PT	126104
PAS	PAS_BRD_ARR	EX_SU_EUR	RO	106134
PAS	PAS_BRD_ARR	EX_SU_EUR	SE	247252
PAS	PAS_BRD_ARR	EX_SU_EUR	SI	38284
PAS	PAS_BRD_ARR	EX_SU_EUR	SK	125592
PAS	PAS_BRD_ARR	EX_SU_EUR	UK	876294
PAS	PAS_BRD_ARR	FJ	AT	: 
PAS	PAS_BRD_ARR	FJ	DE	: 
PAS	PAS_BRD_ARR	FJ	ES	: 
PAS	PAS_BRD_ARR	FJ	EU27_2007	: 
PAS	PAS_BRD_ARR	FJ	EU27_2020	: 
PAS	PAS_BRD_ARR	FJ	EU28	: 
PAS	PAS_BRD_ARR	FJ	IT	: 
PAS	PAS_BRD_ARR	FJ	NL	: 
PAS	PAS_BRD_ARR	FJ	PL	: 
PAS	PAS_BRD_ARR	GA	BE	2
PAS	PAS_BRD_ARR	GA	CY	: 
PAS	PAS_BRD_ARR	GA	CZ	: 
PAS	PAS_BRD_ARR	GA	DE	: 
PAS	PAS_BRD_ARR	GA	GR	: 
PAS	PAS_BRD_ARR	GA	ES	6
PAS	PAS_BRD_ARR	GA	EU27_2007	66066
PAS	PAS_BRD_ARR	GA	EU27_2020	66066
PAS	PAS_BRD_ARR	GA	EU28	66066
PAS	PAS_BRD_ARR	GA	FR	66053
PAS	PAS_BRD_ARR	GA	IE	: 
PAS	PAS_BRD_ARR	GA	IT	: 
PAS	PAS_BRD_ARR	GA	LU	: 
PAS	PAS_BRD_ARR	GA	MT	: 
PAS	PAS_BRD_ARR	GA	NL	: 
PAS	PAS_BRD_ARR	GA	PT	5
PAS	PAS_BRD_ARR	GA	UK	: 
PAS	PAS_BRD_ARR	GD	AT	83
PAS	PAS_BRD_ARR	GD	DE	3592
PAS	PAS_BRD_ARR	GD	ES	10
PAS	PAS_BRD_ARR	GD	EU27_2007	4194
PAS	PAS_BRD_ARR	GD	EU27_2020	3858
PAS	PAS_BRD_ARR	GD	EU28	4194
PAS	PAS_BRD_ARR	GD	FR	173
PAS	PAS_BRD_ARR	GD	IE	: 
PAS	PAS_BRD_ARR	GD	IT	: 
PAS	PAS_BRD_ARR	GD	LV	: 
PAS	PAS_BRD_ARR	GD	NL	: 
PAS	PAS_BRD_ARR	GD	PL	: 
PAS	PAS_BRD_ARR	GD	PT	: 
PAS	PAS_BRD_ARR	GD	UK	336
PAS	PAS_BRD_ARR	GE	AT	36542
PAS	PAS_BRD_ARR	GE	BE	11609
PAS	PAS_BRD_ARR	GE	BG	: 
PAS	PAS_BRD_ARR	GE	CY	16537
PAS	PAS_BRD_ARR	GE	CZ	24785
PAS	PAS_BRD_ARR	GE	DE	135631
PAS	PAS_BRD_ARR	GE	DK	175
PAS	PAS_BRD_ARR	GE	EE	5694
PAS	PAS_BRD_ARR	GE	GR	68243
PAS	PAS_BRD_ARR	GE	ES	19285
PAS	PAS_BRD_ARR	GE	EU27_2007	686849
PAS	PAS_BRD_ARR	GE	EU27_2020	665339
PAS	PAS_BRD_ARR	GE	EU28	686984
PAS	PAS_BRD_ARR	GE	FI	11
PAS	PAS_BRD_ARR	GE	FR	42010
PAS	PAS_BRD_ARR	GE	HR	135
PAS	PAS_BRD_ARR	GE	HU	21588
PAS	PAS_BRD_ARR	GE	IE	68
PAS	PAS_BRD_ARR	GE	IT	52563
PAS	PAS_BRD_ARR	GE	LT	21588
PAS	PAS_BRD_ARR	GE	LU	: 
PAS	PAS_BRD_ARR	GE	LV	46752
PAS	PAS_BRD_ARR	GE	MT	1093
PAS	PAS_BRD_ARR	GE	NL	19248
PAS	PAS_BRD_ARR	GE	PL	134738
PAS	PAS_BRD_ARR	GE	PT	: 
PAS	PAS_BRD_ARR	GE	RO	6429
PAS	PAS_BRD_ARR	GE	SE	455
PAS	PAS_BRD_ARR	GE	SI	100
PAS	PAS_BRD_ARR	GE	SK	60
PAS	PAS_BRD_ARR	GE	UK	21645
PAS	PAS_BRD_ARR	GH	AT	70
PAS	PAS_BRD_ARR	GH	BE	85919
PAS	PAS_BRD_ARR	GH	CY	: 
PAS	PAS_BRD_ARR	GH	CZ	: 
PAS	PAS_BRD_ARR	GH	DE	441
PAS	PAS_BRD_ARR	GH	DK	: 
PAS	PAS_BRD_ARR	GH	GR	0
PAS	PAS_BRD_ARR	GH	ES	13
PAS	PAS_BRD_ARR	GH	EU27_2007	415689
PAS	PAS_BRD_ARR	GH	EU27_2020	303616
PAS	PAS_BRD_ARR	GH	EU28	415689
PAS	PAS_BRD_ARR	GH	FR	67973
PAS	PAS_BRD_ARR	GH	IE	: 
PAS	PAS_BRD_ARR	GH	IT	11330
PAS	PAS_BRD_ARR	GH	LU	0
PAS	PAS_BRD_ARR	GH	MT	: 
PAS	PAS_BRD_ARR	GH	NL	128866
PAS	PAS_BRD_ARR	GH	PT	9004
PAS	PAS_BRD_ARR	GH	SE	: 
PAS	PAS_BRD_ARR	GH	UK	112073
PAS	PAS_BRD_ARR	GI	AT	: 
PAS	PAS_BRD_ARR	GI	BE	14
PAS	PAS_BRD_ARR	GI	BG	: 
PAS	PAS_BRD_ARR	GI	CY	: 
PAS	PAS_BRD_ARR	GI	CZ	: 
PAS	PAS_BRD_ARR	GI	DE	12
PAS	PAS_BRD_ARR	GI	DK	34
PAS	PAS_BRD_ARR	GI	GR	2
PAS	PAS_BRD_ARR	GI	ES	105
PAS	PAS_BRD_ARR	GI	EU27_2007	242888
PAS	PAS_BRD_ARR	GI	EU27_2020	244
PAS	PAS_BRD_ARR	GI	EU28	242888
PAS	PAS_BRD_ARR	GI	FI	: 
PAS	PAS_BRD_ARR	GI	FR	15
PAS	PAS_BRD_ARR	GI	HR	: 
PAS	PAS_BRD_ARR	GI	IE	: 
PAS	PAS_BRD_ARR	GI	IT	: 
PAS	PAS_BRD_ARR	GI	LT	: 
PAS	PAS_BRD_ARR	GI	LU	17
PAS	PAS_BRD_ARR	GI	LV	: 
PAS	PAS_BRD_ARR	GI	MT	: 
PAS	PAS_BRD_ARR	GI	NL	13
PAS	PAS_BRD_ARR	GI	PL	: 
PAS	PAS_BRD_ARR	GI	PT	32
PAS	PAS_BRD_ARR	GI	RO	: 
PAS	PAS_BRD_ARR	GI	SE	: 
PAS	PAS_BRD_ARR	GI	SI	: 
PAS	PAS_BRD_ARR	GI	SK	: 
PAS	PAS_BRD_ARR	GI	UK	242644
PAS	PAS_BRD_ARR	GL	AT	: 
PAS	PAS_BRD_ARR	GL	BE	: 
PAS	PAS_BRD_ARR	GL	CY	: 
PAS	PAS_BRD_ARR	GL	CZ	: 
PAS	PAS_BRD_ARR	GL	DE	1276
PAS	PAS_BRD_ARR	GL	DK	71321
PAS	PAS_BRD_ARR	GL	EE	: 
PAS	PAS_BRD_ARR	GL	ES	6
PAS	PAS_BRD_ARR	GL	EU27_2007	74400
PAS	PAS_BRD_ARR	GL	EU27_2020	74400
PAS	PAS_BRD_ARR	GL	EU28	74400
PAS	PAS_BRD_ARR	GL	FI	: 
PAS	PAS_BRD_ARR	GL	FR	1797
PAS	PAS_BRD_ARR	GL	HR	: 
PAS	PAS_BRD_ARR	GL	IE	: 
PAS	PAS_BRD_ARR	GL	IT	: 
PAS	PAS_BRD_ARR	GL	LU	: 
PAS	PAS_BRD_ARR	GL	NL	: 
PAS	PAS_BRD_ARR	GL	PL	: 
PAS	PAS_BRD_ARR	GL	SE	: 
PAS	PAS_BRD_ARR	GL	SK	: 
PAS	PAS_BRD_ARR	GL	UK	: 
PAS	PAS_BRD_ARR	GM	AT	: 
PAS	PAS_BRD_ARR	GM	BE	14812
PAS	PAS_BRD_ARR	GM	CZ	: 
PAS	PAS_BRD_ARR	GM	DE	19537
PAS	PAS_BRD_ARR	GM	DK	5323
PAS	PAS_BRD_ARR	GM	GR	: 
PAS	PAS_BRD_ARR	GM	ES	14379
PAS	PAS_BRD_ARR	GM	EU27_2007	148207
PAS	PAS_BRD_ARR	GM	EU27_2020	107124
PAS	PAS_BRD_ARR	GM	EU28	148207
PAS	PAS_BRD_ARR	GM	FI	1651
PAS	PAS_BRD_ARR	GM	FR	252
PAS	PAS_BRD_ARR	GM	IT	: 
PAS	PAS_BRD_ARR	GM	LU	: 
PAS	PAS_BRD_ARR	GM	MT	: 
PAS	PAS_BRD_ARR	GM	NL	35092
PAS	PAS_BRD_ARR	GM	PL	3399
PAS	PAS_BRD_ARR	GM	PT	4650
PAS	PAS_BRD_ARR	GM	SE	7138
PAS	PAS_BRD_ARR	GM	SK	891
PAS	PAS_BRD_ARR	GM	UK	41083
PAS	PAS_BRD_ARR	GN	BE	: 
PAS	PAS_BRD_ARR	GN	CY	: 
PAS	PAS_BRD_ARR	GN	DE	: 
PAS	PAS_BRD_ARR	GN	GR	: 
PAS	PAS_BRD_ARR	GN	ES	39
PAS	PAS_BRD_ARR	GN	EU27_2007	44242
PAS	PAS_BRD_ARR	GN	EU27_2020	44242
PAS	PAS_BRD_ARR	GN	EU28	44242
PAS	PAS_BRD_ARR	GN	FR	35956
PAS	PAS_BRD_ARR	GN	IE	: 
PAS	PAS_BRD_ARR	GN	IT	: 
PAS	PAS_BRD_ARR	GN	LU	: 
PAS	PAS_BRD_ARR	GN	MT	: 
PAS	PAS_BRD_ARR	GN	NL	: 
PAS	PAS_BRD_ARR	GN	PL	: 
PAS	PAS_BRD_ARR	GN	PT	8247
PAS	PAS_BRD_ARR	GN	UK	: 
PAS	PAS_BRD_ARR	GQ	BE	: 
PAS	PAS_BRD_ARR	GQ	CY	: 
PAS	PAS_BRD_ARR	GQ	DE	: 
PAS	PAS_BRD_ARR	GQ	DK	: 
PAS	PAS_BRD_ARR	GQ	GR	0
PAS	PAS_BRD_ARR	GQ	ES	18975
PAS	PAS_BRD_ARR	GQ	EU27_2007	30659
PAS	PAS_BRD_ARR	GQ	EU27_2020	30659
PAS	PAS_BRD_ARR	GQ	EU28	30659
PAS	PAS_BRD_ARR	GQ	FI	: 
PAS	PAS_BRD_ARR	GQ	FR	11680
PAS	PAS_BRD_ARR	GQ	IT	: 
PAS	PAS_BRD_ARR	GQ	LU	: 
PAS	PAS_BRD_ARR	GQ	MT	: 
PAS	PAS_BRD_ARR	GQ	NL	: 
PAS	PAS_BRD_ARR	GQ	PT	4
PAS	PAS_BRD_ARR	GQ	SE	: 
PAS	PAS_BRD_ARR	GQ	UK	: 
PAS	PAS_BRD_ARR	GT	BE	: 
PAS	PAS_BRD_ARR	GT	DE	: 
PAS	PAS_BRD_ARR	GT	ES	100097
PAS	PAS_BRD_ARR	GT	EU27_2007	100097
PAS	PAS_BRD_ARR	GT	EU27_2020	100097
PAS	PAS_BRD_ARR	GT	EU28	100097
PAS	PAS_BRD_ARR	GT	FR	: 
PAS	PAS_BRD_ARR	GT	IE	: 
PAS	PAS_BRD_ARR	GT	IT	: 
PAS	PAS_BRD_ARR	GT	LU	: 
PAS	PAS_BRD_ARR	GT	NL	0
PAS	PAS_BRD_ARR	GT	PT	: 
PAS	PAS_BRD_ARR	GW	BE	: 
PAS	PAS_BRD_ARR	GW	DE	: 
PAS	PAS_BRD_ARR	GW	EE	: 
PAS	PAS_BRD_ARR	GW	ES	5
PAS	PAS_BRD_ARR	GW	EU27_2007	32169
PAS	PAS_BRD_ARR	GW	EU27_2020	32169
PAS	PAS_BRD_ARR	GW	EU28	32169
PAS	PAS_BRD_ARR	GW	FR	: 
PAS	PAS_BRD_ARR	GW	LT	320
PAS	PAS_BRD_ARR	GW	NL	: 
PAS	PAS_BRD_ARR	GW	PT	31844
PAS	PAS_BRD_ARR	GY	BE	: 
PAS	PAS_BRD_ARR	GY	DK	: 
PAS	PAS_BRD_ARR	GY	ES	: 
PAS	PAS_BRD_ARR	GY	EU27_2007	: 
PAS	PAS_BRD_ARR	GY	EU27_2020	: 
PAS	PAS_BRD_ARR	GY	EU28	: 
PAS	PAS_BRD_ARR	GY	FR	: 
PAS	PAS_BRD_ARR	GY	MT	: 
PAS	PAS_BRD_ARR	GY	PT	: 
PAS	PAS_BRD_ARR	GY	UK	: 
PAS	PAS_BRD_ARR	HK	AT	: 
PAS	PAS_BRD_ARR	HK	BE	47946
PAS	PAS_BRD_ARR	HK	CY	: 
PAS	PAS_BRD_ARR	HK	CZ	8
PAS	PAS_BRD_ARR	HK	DE	349416
PAS	PAS_BRD_ARR	HK	DK	51880
PAS	PAS_BRD_ARR	HK	EE	: 
PAS	PAS_BRD_ARR	HK	GR	2
PAS	PAS_BRD_ARR	HK	ES	135586
PAS	PAS_BRD_ARR	HK	EU27_2007	2406044
PAS	PAS_BRD_ARR	HK	EU27_2020	1407040
PAS	PAS_BRD_ARR	HK	EU28	2406044
PAS	PAS_BRD_ARR	HK	FI	170659
PAS	PAS_BRD_ARR	HK	FR	238692
PAS	PAS_BRD_ARR	HK	HU	0
PAS	PAS_BRD_ARR	HK	IE	40800
PAS	PAS_BRD_ARR	HK	IT	161052
PAS	PAS_BRD_ARR	HK	LT	: 
PAS	PAS_BRD_ARR	HK	LU	0
PAS	PAS_BRD_ARR	HK	LV	: 
PAS	PAS_BRD_ARR	HK	MT	: 
PAS	PAS_BRD_ARR	HK	NL	210973
PAS	PAS_BRD_ARR	HK	PL	: 
PAS	PAS_BRD_ARR	HK	PT	: 
PAS	PAS_BRD_ARR	HK	RO	: 
PAS	PAS_BRD_ARR	HK	SE	26
PAS	PAS_BRD_ARR	HK	SK	: 
PAS	PAS_BRD_ARR	HK	UK	999004
PAS	PAS_BRD_ARR	HN	BE	: 
PAS	PAS_BRD_ARR	HN	DE	: 
PAS	PAS_BRD_ARR	HN	ES	17830
PAS	PAS_BRD_ARR	HN	EU27_2007	17830
PAS	PAS_BRD_ARR	HN	EU27_2020	17830
PAS	PAS_BRD_ARR	HN	EU28	17830
PAS	PAS_BRD_ARR	HN	FR	: 
PAS	PAS_BRD_ARR	HN	HU	: 
PAS	PAS_BRD_ARR	HN	IT	: 
PAS	PAS_BRD_ARR	HN	PL	: 
PAS	PAS_BRD_ARR	HN	PT	: 
PAS	PAS_BRD_ARR	HT	AT	: 
PAS	PAS_BRD_ARR	HT	BE	: 
PAS	PAS_BRD_ARR	HT	DE	: 
PAS	PAS_BRD_ARR	HT	ES	: 
PAS	PAS_BRD_ARR	HT	EU27_2007	24606
PAS	PAS_BRD_ARR	HT	EU27_2020	24606
PAS	PAS_BRD_ARR	HT	EU28	24606
PAS	PAS_BRD_ARR	HT	FR	24606
PAS	PAS_BRD_ARR	HT	IE	: 
PAS	PAS_BRD_ARR	HT	IT	: 
PAS	PAS_BRD_ARR	HT	NL	: 
PAS	PAS_BRD_ARR	HT	PT	: 
PAS	PAS_BRD_ARR	HT	SK	: 
PAS	PAS_BRD_ARR	HT	UK	: 
PAS	PAS_BRD_ARR	ID	AT	: 
PAS	PAS_BRD_ARR	ID	BE	: 
PAS	PAS_BRD_ARR	ID	CZ	: 
PAS	PAS_BRD_ARR	ID	DE	: 
PAS	PAS_BRD_ARR	ID	GR	: 
PAS	PAS_BRD_ARR	ID	ES	: 
PAS	PAS_BRD_ARR	ID	EU27_2007	344428
PAS	PAS_BRD_ARR	ID	EU27_2020	329378
PAS	PAS_BRD_ARR	ID	EU28	344428
PAS	PAS_BRD_ARR	ID	FI	: 
PAS	PAS_BRD_ARR	ID	FR	: 
PAS	PAS_BRD_ARR	ID	HU	: 
PAS	PAS_BRD_ARR	ID	IT	: 
PAS	PAS_BRD_ARR	ID	LT	: 
PAS	PAS_BRD_ARR	ID	LU	: 
PAS	PAS_BRD_ARR	ID	MT	: 
PAS	PAS_BRD_ARR	ID	NL	329371
PAS	PAS_BRD_ARR	ID	PL	: 
PAS	PAS_BRD_ARR	ID	PT	7
PAS	PAS_BRD_ARR	ID	SE	: 
PAS	PAS_BRD_ARR	ID	UK	15050
PAS	PAS_BRD_ARR	IL	AT	310972
PAS	PAS_BRD_ARR	IL	BE	152597
PAS	PAS_BRD_ARR	IL	BG	258893
PAS	PAS_BRD_ARR	IL	CY	364686
PAS	PAS_BRD_ARR	IL	CZ	196548
PAS	PAS_BRD_ARR	IL	DE	706246
PAS	PAS_BRD_ARR	IL	DK	25874
PAS	PAS_BRD_ARR	IL	EE	: 
PAS	PAS_BRD_ARR	IL	GR	702158
PAS	PAS_BRD_ARR	IL	ES	513662
PAS	PAS_BRD_ARR	IL	EU27_2007	7147165
PAS	PAS_BRD_ARR	IL	EU27_2020	6519327
PAS	PAS_BRD_ARR	IL	EU28	7176760
PAS	PAS_BRD_ARR	IL	FI	36544
PAS	PAS_BRD_ARR	IL	FR	753834
PAS	PAS_BRD_ARR	IL	HR	29595
PAS	PAS_BRD_ARR	IL	HU	293970
PAS	PAS_BRD_ARR	IL	IE	2146
PAS	PAS_BRD_ARR	IL	IT	773887
PAS	PAS_BRD_ARR	IL	LT	53387
PAS	PAS_BRD_ARR	IL	LU	3
PAS	PAS_BRD_ARR	IL	LV	41663
PAS	PAS_BRD_ARR	IL	MT	24225
