unit	tra_meas	partner	geo\time	2019
PAS	PAS_BRD_ARR	ES	NL	4348339
PAS	PAS_BRD_ARR	ES	PL	1163255
PAS	PAS_BRD_ARR	ES	PT	2867711
PAS	PAS_BRD_ARR	ES	RO	899433
PAS	PAS_BRD_ARR	ES	SE	1772160
PAS	PAS_BRD_ARR	ES	SI	3130
PAS	PAS_BRD_ARR	ES	SK	57268
PAS	PAS_BRD_ARR	ES	UK	22309456
PAS	PAS_BRD_ARR	EU27_2007	AT	11977948
PAS	PAS_BRD_ARR	EU27_2007	BE	12419110
PAS	PAS_BRD_ARR	EU27_2007	BG	4526895
PAS	PAS_BRD_ARR	EU27_2007	CY	3768749
PAS	PAS_BRD_ARR	EU27_2007	CZ	6371817
PAS	PAS_BRD_ARR	EU27_2007	DE	61237785
PAS	PAS_BRD_ARR	EU27_2007	DK	11638136
PAS	PAS_BRD_ARR	EU27_2007	EE	1239892
PAS	PAS_BRD_ARR	EU27_2007	GR	18729156
PAS	PAS_BRD_ARR	EU27_2007	ES	75943543
PAS	PAS_BRD_ARR	EU27_2007	EU27_2007	498588686
PAS	PAS_BRD_ARR	EU27_2007	FI	6918368
PAS	PAS_BRD_ARR	EU27_2007	FR	37700554
PAS	PAS_BRD_ARR	EU27_2007	HR	4143959
PAS	PAS_BRD_ARR	EU27_2007	HU	6256088
PAS	PAS_BRD_ARR	EU27_2007	IE	15551423
PAS	PAS_BRD_ARR	EU27_2007	IT	47329147
PAS	PAS_BRD_ARR	EU27_2007	LT	2337754
PAS	PAS_BRD_ARR	EU27_2007	LU	1963364
PAS	PAS_BRD_ARR	EU27_2007	LV	2661939
PAS	PAS_BRD_ARR	EU27_2007	MT	3286307
PAS	PAS_BRD_ARR	EU27_2007	NL	25197358
PAS	PAS_BRD_ARR	EU27_2007	PL	15989876
PAS	PAS_BRD_ARR	EU27_2007	PT	19385410
PAS	PAS_BRD_ARR	EU27_2007	RO	8473622
PAS	PAS_BRD_ARR	EU27_2007	SE	11473444
PAS	PAS_BRD_ARR	EU27_2007	SI	514266
PAS	PAS_BRD_ARR	EU27_2007	SK	972153
PAS	PAS_BRD_ARR	EU27_2007	UK	84724582
PAS	PAS_BRD_ARR	EU27_2020	AT	10962602
PAS	PAS_BRD_ARR	EU27_2020	BE	11743835
PAS	PAS_BRD_ARR	EU27_2020	BG	3572315
PAS	PAS_BRD_ARR	EU27_2020	CY	2203409
PAS	PAS_BRD_ARR	EU27_2020	CZ	5257421
PAS	PAS_BRD_ARR	EU27_2020	DE	55221887
PAS	PAS_BRD_ARR	EU27_2020	DK	9986780
PAS	PAS_BRD_ARR	EU27_2020	EE	1130926
PAS	PAS_BRD_ARR	EU27_2020	GR	14871460
PAS	PAS_BRD_ARR	EU27_2020	ES	53756196
PAS	PAS_BRD_ARR	EU27_2020	EU27_2020	336710666
PAS	PAS_BRD_ARR	EU27_2020	FI	6293914
PAS	PAS_BRD_ARR	EU27_2020	FR	31839115
PAS	PAS_BRD_ARR	EU27_2020	HR	3245002
PAS	PAS_BRD_ARR	EU27_2020	HU	4964215
PAS	PAS_BRD_ARR	EU27_2020	IE	9065681
PAS	PAS_BRD_ARR	EU27_2020	IT	39499729
PAS	PAS_BRD_ARR	EU27_2020	LT	1762788
PAS	PAS_BRD_ARR	EU27_2020	LU	1676043
PAS	PAS_BRD_ARR	EU27_2020	LV	2258938
PAS	PAS_BRD_ARR	EU27_2020	MT	2434244
PAS	PAS_BRD_ARR	EU27_2020	NL	19799556
PAS	PAS_BRD_ARR	EU27_2020	PL	11988764
PAS	PAS_BRD_ARR	EU27_2020	PT	14926809
PAS	PAS_BRD_ARR	EU27_2020	RO	6854895
PAS	PAS_BRD_ARR	EU27_2020	SE	10358431
PAS	PAS_BRD_ARR	EU27_2020	SI	396929
PAS	PAS_BRD_ARR	EU27_2020	SK	638782
PAS	PAS_BRD_ARR	EU27_2020	UK	85636345
PAS	PAS_BRD_ARR	EU28	AT	12159892
PAS	PAS_BRD_ARR	EU28	BE	12542492
PAS	PAS_BRD_ARR	EU28	BG	4527996
PAS	PAS_BRD_ARR	EU28	CY	3768757
PAS	PAS_BRD_ARR	EU28	CZ	6436553
PAS	PAS_BRD_ARR	EU28	DE	62483913
PAS	PAS_BRD_ARR	EU28	DK	11759961
PAS	PAS_BRD_ARR	EU28	EE	1243688
PAS	PAS_BRD_ARR	EU28	GR	18779587
PAS	PAS_BRD_ARR	EU28	ES	76122343
PAS	PAS_BRD_ARR	EU28	EU28	506973528
PAS	PAS_BRD_ARR	EU28	FI	7033196
PAS	PAS_BRD_ARR	EU28	FR	38047029
PAS	PAS_BRD_ARR	EU28	HR	4143959
PAS	PAS_BRD_ARR	EU28	HU	6256413
PAS	PAS_BRD_ARR	EU28	IE	15670526
PAS	PAS_BRD_ARR	EU28	IT	47521946
PAS	PAS_BRD_ARR	EU28	LT	2338288
PAS	PAS_BRD_ARR	EU28	LU	1968120
PAS	PAS_BRD_ARR	EU28	LV	2675238
PAS	PAS_BRD_ARR	EU28	MT	3288083
PAS	PAS_BRD_ARR	EU28	NL	25421423
PAS	PAS_BRD_ARR	EU28	PL	16110355
PAS	PAS_BRD_ARR	EU28	PT	19401446
PAS	PAS_BRD_ARR	EU28	RO	8478265
PAS	PAS_BRD_ARR	EU28	SE	11670088
PAS	PAS_BRD_ARR	EU28	SI	514266
PAS	PAS_BRD_ARR	EU28	SK	973360
PAS	PAS_BRD_ARR	EU28	UK	85636345
PAS	PAS_BRD_ARR	FI	AT	107421
PAS	PAS_BRD_ARR	FI	BE	120045
PAS	PAS_BRD_ARR	FI	BG	33810
PAS	PAS_BRD_ARR	FI	CY	21802
PAS	PAS_BRD_ARR	FI	CZ	158104
PAS	PAS_BRD_ARR	FI	DE	1064587
PAS	PAS_BRD_ARR	FI	DK	465694
PAS	PAS_BRD_ARR	FI	EE	145874
PAS	PAS_BRD_ARR	FI	GR	303420
PAS	PAS_BRD_ARR	FI	ES	874326
PAS	PAS_BRD_ARR	FI	EU27_2007	6938061
PAS	PAS_BRD_ARR	FI	EU27_2020	6296755
PAS	PAS_BRD_ARR	FI	EU28	7049143
PAS	PAS_BRD_ARR	FI	FR	335394
PAS	PAS_BRD_ARR	FI	HR	111082
PAS	PAS_BRD_ARR	FI	HU	128569
PAS	PAS_BRD_ARR	FI	IE	57500
PAS	PAS_BRD_ARR	FI	IT	311577
PAS	PAS_BRD_ARR	FI	LT	74414
PAS	PAS_BRD_ARR	FI	LU	533
PAS	PAS_BRD_ARR	FI	LV	202237
PAS	PAS_BRD_ARR	FI	MT	5900
PAS	PAS_BRD_ARR	FI	NL	376748
PAS	PAS_BRD_ARR	FI	PL	258541
PAS	PAS_BRD_ARR	FI	PT	132667
PAS	PAS_BRD_ARR	FI	RO	17723
PAS	PAS_BRD_ARR	FI	SE	969582
PAS	PAS_BRD_ARR	FI	SI	17907
PAS	PAS_BRD_ARR	FI	SK	1298
PAS	PAS_BRD_ARR	FI	UK	752388
PAS	PAS_BRD_ARR	FR	AT	755380
PAS	PAS_BRD_ARR	FR	BE	1213986
PAS	PAS_BRD_ARR	FR	BG	172255
PAS	PAS_BRD_ARR	FR	CY	17811
PAS	PAS_BRD_ARR	FR	CZ	625592
PAS	PAS_BRD_ARR	FR	DE	4275837
PAS	PAS_BRD_ARR	FR	DK	793436
PAS	PAS_BRD_ARR	FR	EE	21593
PAS	PAS_BRD_ARR	FR	GR	1487232
PAS	PAS_BRD_ARR	FR	ES	7750074
PAS	PAS_BRD_ARR	FR	EU27_2007	40247124
PAS	PAS_BRD_ARR	FR	EU27_2020	33818401
PAS	PAS_BRD_ARR	FR	EU28	40630450
PAS	PAS_BRD_ARR	FR	FI	365573
PAS	PAS_BRD_ARR	FR	HR	383326
PAS	PAS_BRD_ARR	FR	HU	397165
PAS	PAS_BRD_ARR	FR	IE	1064387
PAS	PAS_BRD_ARR	FR	IT	6272796
PAS	PAS_BRD_ARR	FR	LT	83510
PAS	PAS_BRD_ARR	FR	LU	174591
PAS	PAS_BRD_ARR	FR	LV	93124
PAS	PAS_BRD_ARR	FR	MT	226243
PAS	PAS_BRD_ARR	FR	NL	1877701
PAS	PAS_BRD_ARR	FR	PL	754201
PAS	PAS_BRD_ARR	FR	PT	3730644
PAS	PAS_BRD_ARR	FR	RO	599668
PAS	PAS_BRD_ARR	FR	SE	612670
PAS	PAS_BRD_ARR	FR	SI	52793
PAS	PAS_BRD_ARR	FR	SK	16813
PAS	PAS_BRD_ARR	FR	UK	6812049
PAS	PAS_BRD_ARR	HR	AT	181944
PAS	PAS_BRD_ARR	HR	BE	123382
PAS	PAS_BRD_ARR	HR	BG	1101
PAS	PAS_BRD_ARR	HR	CY	8
PAS	PAS_BRD_ARR	HR	CZ	64736
PAS	PAS_BRD_ARR	HR	DE	1246128
PAS	PAS_BRD_ARR	HR	DK	121825
PAS	PAS_BRD_ARR	HR	EE	3796
PAS	PAS_BRD_ARR	HR	GR	50431
PAS	PAS_BRD_ARR	HR	ES	178800
PAS	PAS_BRD_ARR	HR	EU27_2007	4240883
PAS	PAS_BRD_ARR	HR	EU27_2020	3329120
PAS	PAS_BRD_ARR	HR	EU28	4240883
PAS	PAS_BRD_ARR	HR	FI	114828
PAS	PAS_BRD_ARR	HR	FR	346475
PAS	PAS_BRD_ARR	HR	HU	325
PAS	PAS_BRD_ARR	HR	IE	119103
PAS	PAS_BRD_ARR	HR	IT	192799
PAS	PAS_BRD_ARR	HR	LT	534
PAS	PAS_BRD_ARR	HR	LU	4756
PAS	PAS_BRD_ARR	HR	LV	13299
PAS	PAS_BRD_ARR	HR	MT	1776
PAS	PAS_BRD_ARR	HR	NL	224065
PAS	PAS_BRD_ARR	HR	PL	120479
PAS	PAS_BRD_ARR	HR	PT	16036
PAS	PAS_BRD_ARR	HR	RO	4643
PAS	PAS_BRD_ARR	HR	SE	196644
PAS	PAS_BRD_ARR	HR	SI	: 
PAS	PAS_BRD_ARR	HR	SK	1207
PAS	PAS_BRD_ARR	HR	UK	911763
PAS	PAS_BRD_ARR	HU	AT	56831
PAS	PAS_BRD_ARR	HU	BE	272765
PAS	PAS_BRD_ARR	HU	BG	38438
PAS	PAS_BRD_ARR	HU	CY	65143
PAS	PAS_BRD_ARR	HU	CZ	115158
PAS	PAS_BRD_ARR	HU	DE	1150545
PAS	PAS_BRD_ARR	HU	DK	142159
PAS	PAS_BRD_ARR	HU	EE	55
PAS	PAS_BRD_ARR	HU	GR	215045
PAS	PAS_BRD_ARR	HU	ES	523070
PAS	PAS_BRD_ARR	HU	EU27_2007	6325901
PAS	PAS_BRD_ARR	HU	EU27_2020	5026029
PAS	PAS_BRD_ARR	HU	EU28	6326202
PAS	PAS_BRD_ARR	HU	FI	132837
PAS	PAS_BRD_ARR	HU	FR	406103
PAS	PAS_BRD_ARR	HU	HR	301
PAS	PAS_BRD_ARR	HU	IE	143482
PAS	PAS_BRD_ARR	HU	IT	729868
PAS	PAS_BRD_ARR	HU	LT	115
PAS	PAS_BRD_ARR	HU	LU	4339
PAS	PAS_BRD_ARR	HU	LV	16025
PAS	PAS_BRD_ARR	HU	MT	57487
PAS	PAS_BRD_ARR	HU	NL	399931
PAS	PAS_BRD_ARR	HU	PL	174503
PAS	PAS_BRD_ARR	HU	PT	121063
PAS	PAS_BRD_ARR	HU	RO	73001
PAS	PAS_BRD_ARR	HU	SE	186900
PAS	PAS_BRD_ARR	HU	SI	: 
PAS	PAS_BRD_ARR	HU	SK	865
PAS	PAS_BRD_ARR	HU	UK	1300173
PAS	PAS_BRD_ARR	IE	AT	132090
PAS	PAS_BRD_ARR	IE	BE	253161
PAS	PAS_BRD_ARR	IE	BG	55096
PAS	PAS_BRD_ARR	IE	CY	18049
PAS	PAS_BRD_ARR	IE	CZ	106847
PAS	PAS_BRD_ARR	IE	DE	1259166
PAS	PAS_BRD_ARR	IE	DK	136900
PAS	PAS_BRD_ARR	IE	EE	10624
PAS	PAS_BRD_ARR	IE	GR	101652
PAS	PAS_BRD_ARR	IE	ES	2336194
PAS	PAS_BRD_ARR	IE	EU27_2007	15509285
PAS	PAS_BRD_ARR	IE	EU27_2020	9039293
PAS	PAS_BRD_ARR	IE	EU28	15625725
PAS	PAS_BRD_ARR	IE	FI	61974
PAS	PAS_BRD_ARR	IE	FR	1032178
PAS	PAS_BRD_ARR	IE	HR	116440
PAS	PAS_BRD_ARR	IE	HU	142070
PAS	PAS_BRD_ARR	IE	IT	803735
PAS	PAS_BRD_ARR	IE	LT	86637
PAS	PAS_BRD_ARR	IE	LU	45083
PAS	PAS_BRD_ARR	IE	LV	77287
PAS	PAS_BRD_ARR	IE	MT	52898
PAS	PAS_BRD_ARR	IE	NL	740798
PAS	PAS_BRD_ARR	IE	PL	514664
PAS	PAS_BRD_ARR	IE	PT	688098
PAS	PAS_BRD_ARR	IE	RO	117472
PAS	PAS_BRD_ARR	IE	SE	87645
PAS	PAS_BRD_ARR	IE	SI	: 
PAS	PAS_BRD_ARR	IE	SK	62535
PAS	PAS_BRD_ARR	IE	UK	6586432
PAS	PAS_BRD_ARR	IT	AT	1015893
PAS	PAS_BRD_ARR	IT	BE	1770194
PAS	PAS_BRD_ARR	IT	BG	347096
PAS	PAS_BRD_ARR	IT	CY	58293
PAS	PAS_BRD_ARR	IT	CZ	755082
PAS	PAS_BRD_ARR	IT	DE	7594299
PAS	PAS_BRD_ARR	IT	DK	754836
PAS	PAS_BRD_ARR	IT	EE	43401
PAS	PAS_BRD_ARR	IT	GR	1872851
PAS	PAS_BRD_ARR	IT	ES	8179157
PAS	PAS_BRD_ARR	IT	EU27_2007	46949158
PAS	PAS_BRD_ARR	IT	EU27_2020	39101810
PAS	PAS_BRD_ARR	IT	EU28	47145413
PAS	PAS_BRD_ARR	IT	FI	295370
PAS	PAS_BRD_ARR	IT	FR	5923438
PAS	PAS_BRD_ARR	IT	HR	196255
PAS	PAS_BRD_ARR	IT	HU	723550
PAS	PAS_BRD_ARR	IT	IE	807358
PAS	PAS_BRD_ARR	IT	LT	196350
PAS	PAS_BRD_ARR	IT	LU	203238
PAS	PAS_BRD_ARR	IT	LV	135535
PAS	PAS_BRD_ARR	IT	MT	722670
PAS	PAS_BRD_ARR	IT	NL	2510848
PAS	PAS_BRD_ARR	IT	PL	1366921
PAS	PAS_BRD_ARR	IT	PT	1277388
PAS	PAS_BRD_ARR	IT	RO	1817508
PAS	PAS_BRD_ARR	IT	SE	424203
PAS	PAS_BRD_ARR	IT	SI	1010
PAS	PAS_BRD_ARR	IT	SK	109066
PAS	PAS_BRD_ARR	IT	UK	8043603
PAS	PAS_BRD_ARR	LT	AT	34748
PAS	PAS_BRD_ARR	LT	BE	50504
PAS	PAS_BRD_ARR	LT	BG	19687
PAS	PAS_BRD_ARR	LT	CY	30587
PAS	PAS_BRD_ARR	LT	CZ	336
PAS	PAS_BRD_ARR	LT	DE	277308
PAS	PAS_BRD_ARR	LT	DK	181601
PAS	PAS_BRD_ARR	LT	EE	43709
PAS	PAS_BRD_ARR	LT	GR	76942
PAS	PAS_BRD_ARR	LT	ES	135148
PAS	PAS_BRD_ARR	LT	EU27_2007	2356922
PAS	PAS_BRD_ARR	LT	EU27_2020	1777603
PAS	PAS_BRD_ARR	LT	EU28	2357452
PAS	PAS_BRD_ARR	LT	FI	75691
PAS	PAS_BRD_ARR	LT	FR	82927
PAS	PAS_BRD_ARR	LT	HR	530
PAS	PAS_BRD_ARR	LT	HU	316
PAS	PAS_BRD_ARR	LT	IE	86603
PAS	PAS_BRD_ARR	LT	IT	196672
PAS	PAS_BRD_ARR	LT	LU	: 
PAS	PAS_BRD_ARR	LT	LV	153807
PAS	PAS_BRD_ARR	LT	MT	18233
PAS	PAS_BRD_ARR	LT	NL	82152
PAS	PAS_BRD_ARR	LT	PL	136765
PAS	PAS_BRD_ARR	LT	PT	7965
PAS	PAS_BRD_ARR	LT	RO	191
PAS	PAS_BRD_ARR	LT	SE	85170
PAS	PAS_BRD_ARR	LT	SI	11
PAS	PAS_BRD_ARR	LT	SK	: 
PAS	PAS_BRD_ARR	LT	UK	579849
PAS	PAS_BRD_ARR	LU	AT	62223
PAS	PAS_BRD_ARR	LU	BE	311
PAS	PAS_BRD_ARR	LU	BG	12569
PAS	PAS_BRD_ARR	LU	CY	290
PAS	PAS_BRD_ARR	LU	CZ	6805
PAS	PAS_BRD_ARR	LU	DE	298792
PAS	PAS_BRD_ARR	LU	DK	40874
PAS	PAS_BRD_ARR	LU	EE	41
PAS	PAS_BRD_ARR	LU	GR	42483
PAS	PAS_BRD_ARR	LU	ES	295478
PAS	PAS_BRD_ARR	LU	EU27_2007	1993878
PAS	PAS_BRD_ARR	LU	EU27_2020	1701424
PAS	PAS_BRD_ARR	LU	EU28	1998685
PAS	PAS_BRD_ARR	LU	FI	575
PAS	PAS_BRD_ARR	LU	FR	176392
PAS	PAS_BRD_ARR	LU	HR	4807
PAS	PAS_BRD_ARR	LU	HU	4600
PAS	PAS_BRD_ARR	LU	IE	45833
PAS	PAS_BRD_ARR	LU	IT	208115
PAS	PAS_BRD_ARR	LU	LT	54
PAS	PAS_BRD_ARR	LU	LV	: 
PAS	PAS_BRD_ARR	LU	MT	16476
PAS	PAS_BRD_ARR	LU	NL	92673
PAS	PAS_BRD_ARR	LU	PL	29323
PAS	PAS_BRD_ARR	LU	PT	361267
PAS	PAS_BRD_ARR	LU	RO	: 
PAS	PAS_BRD_ARR	LU	SE	1322
PAS	PAS_BRD_ARR	LU	SI	: 
PAS	PAS_BRD_ARR	LU	SK	121
PAS	PAS_BRD_ARR	LU	UK	297261
PAS	PAS_BRD_ARR	LV	AT	68910
PAS	PAS_BRD_ARR	LV	BE	76105
PAS	PAS_BRD_ARR	LV	BG	14032
PAS	PAS_BRD_ARR	LV	CY	29127
PAS	PAS_BRD_ARR	LV	CZ	54990
PAS	PAS_BRD_ARR	LV	DE	484355
PAS	PAS_BRD_ARR	LV	DK	134822
PAS	PAS_BRD_ARR	LV	EE	143353
PAS	PAS_BRD_ARR	LV	GR	46912
PAS	PAS_BRD_ARR	LV	ES	115687
PAS	PAS_BRD_ARR	LV	EU27_2007	2653499
PAS	PAS_BRD_ARR	LV	EU27_2020	2252966
PAS	PAS_BRD_ARR	LV	EU28	2663377
PAS	PAS_BRD_ARR	LV	FI	203989
PAS	PAS_BRD_ARR	LV	FR	93083
PAS	PAS_BRD_ARR	LV	HR	9878
PAS	PAS_BRD_ARR	LV	HU	16349
PAS	PAS_BRD_ARR	LV	IE	73748
PAS	PAS_BRD_ARR	LV	IT	138438
PAS	PAS_BRD_ARR	LV	LT	152578
PAS	PAS_BRD_ARR	LV	LU	2
PAS	PAS_BRD_ARR	LV	MT	24532
PAS	PAS_BRD_ARR	LV	NL	105799
PAS	PAS_BRD_ARR	LV	PL	99747
PAS	PAS_BRD_ARR	LV	PT	14441
PAS	PAS_BRD_ARR	LV	RO	407
PAS	PAS_BRD_ARR	LV	SE	150991
PAS	PAS_BRD_ARR	LV	SI	142
PAS	PAS_BRD_ARR	LV	SK	549
PAS	PAS_BRD_ARR	LV	UK	410411
PAS	PAS_BRD_ARR	MT	AT	61991
PAS	PAS_BRD_ARR	MT	BE	114970
PAS	PAS_BRD_ARR	MT	BG	23828
PAS	PAS_BRD_ARR	MT	CY	58084
PAS	PAS_BRD_ARR	MT	CZ	13685
PAS	PAS_BRD_ARR	MT	DE	450555
PAS	PAS_BRD_ARR	MT	DK	42043
PAS	PAS_BRD_ARR	MT	EE	8858
PAS	PAS_BRD_ARR	MT	GR	46032
PAS	PAS_BRD_ARR	MT	ES	187660
PAS	PAS_BRD_ARR	MT	EU27_2007	3331524
PAS	PAS_BRD_ARR	MT	EU27_2020	2475745
PAS	PAS_BRD_ARR	MT	EU28	3333088
PAS	PAS_BRD_ARR	MT	FI	5681
PAS	PAS_BRD_ARR	MT	FR	223475
PAS	PAS_BRD_ARR	MT	HR	1564
PAS	PAS_BRD_ARR	MT	HU	56561
PAS	PAS_BRD_ARR	MT	IE	53259
PAS	PAS_BRD_ARR	MT	IT	729431
PAS	PAS_BRD_ARR	MT	LT	18205
PAS	PAS_BRD_ARR	MT	LU	16305
PAS	PAS_BRD_ARR	MT	LV	25237
PAS	PAS_BRD_ARR	MT	NL	77473
PAS	PAS_BRD_ARR	MT	PL	117825
PAS	PAS_BRD_ARR	MT	PT	38158
PAS	PAS_BRD_ARR	MT	RO	33505
PAS	PAS_BRD_ARR	MT	SE	51134
PAS	PAS_BRD_ARR	MT	SI	2654
PAS	PAS_BRD_ARR	MT	SK	17572
PAS	PAS_BRD_ARR	MT	UK	857343
PAS	PAS_BRD_ARR	NL	AT	703895
PAS	PAS_BRD_ARR	NL	BE	140707
PAS	PAS_BRD_ARR	NL	BG	179140
PAS	PAS_BRD_ARR	NL	CY	53903
PAS	PAS_BRD_ARR	NL	CZ	448839
PAS	PAS_BRD_ARR	NL	DE	2274944
PAS	PAS_BRD_ARR	NL	DK	909851
PAS	PAS_BRD_ARR	NL	EE	39768
PAS	PAS_BRD_ARR	NL	GR	1097212
PAS	PAS_BRD_ARR	NL	ES	4470813
PAS	PAS_BRD_ARR	NL	EU27_2007	25456405
PAS	PAS_BRD_ARR	NL	EU27_2020	19970906
PAS	PAS_BRD_ARR	NL	EU28	25666789
PAS	PAS_BRD_ARR	NL	FI	366345
PAS	PAS_BRD_ARR	NL	FR	1855210
PAS	PAS_BRD_ARR	NL	HR	210384
PAS	PAS_BRD_ARR	NL	HU	398659
PAS	PAS_BRD_ARR	NL	IE	741535
PAS	PAS_BRD_ARR	NL	IT	2540649
PAS	PAS_BRD_ARR	NL	LT	80199
PAS	PAS_BRD_ARR	NL	LU	92582
PAS	PAS_BRD_ARR	NL	LV	107204
PAS	PAS_BRD_ARR	NL	MT	78571
PAS	PAS_BRD_ARR	NL	PL	869452
PAS	PAS_BRD_ARR	NL	PT	1199688
PAS	PAS_BRD_ARR	NL	RO	327160
PAS	PAS_BRD_ARR	NL	SE	723517
PAS	PAS_BRD_ARR	NL	SI	47356
PAS	PAS_BRD_ARR	NL	SK	13323
PAS	PAS_BRD_ARR	NL	UK	5695883
PAS	PAS_BRD_ARR	PL	AT	271048
PAS	PAS_BRD_ARR	PL	BE	431411
PAS	PAS_BRD_ARR	PL	BG	338033
PAS	PAS_BRD_ARR	PL	CY	142999
PAS	PAS_BRD_ARR	PL	CZ	142885
PAS	PAS_BRD_ARR	PL	DE	2384895
PAS	PAS_BRD_ARR	PL	DK	444480
PAS	PAS_BRD_ARR	PL	EE	94128
PAS	PAS_BRD_ARR	PL	GR	922502
PAS	PAS_BRD_ARR	PL	ES	1160653
PAS	PAS_BRD_ARR	PL	EU27_2007	15899830
PAS	PAS_BRD_ARR	PL	EU27_2020	11883611
PAS	PAS_BRD_ARR	PL	EU28	16018927
PAS	PAS_BRD_ARR	PL	FI	259337
PAS	PAS_BRD_ARR	PL	FR	672862
PAS	PAS_BRD_ARR	PL	HR	119097
PAS	PAS_BRD_ARR	PL	HU	172354
PAS	PAS_BRD_ARR	PL	IE	511945
PAS	PAS_BRD_ARR	PL	IT	1367947
PAS	PAS_BRD_ARR	PL	LT	138328
PAS	PAS_BRD_ARR	PL	LU	29296
PAS	PAS_BRD_ARR	PL	LV	101754
PAS	PAS_BRD_ARR	PL	MT	118502
PAS	PAS_BRD_ARR	PL	NL	868945
PAS	PAS_BRD_ARR	PL	PT	277785
PAS	PAS_BRD_ARR	PL	RO	132602
PAS	PAS_BRD_ARR	PL	SE	733538
PAS	PAS_BRD_ARR	PL	SI	22625
PAS	PAS_BRD_ARR	PL	SK	23660
PAS	PAS_BRD_ARR	PL	UK	4135316
PAS	PAS_BRD_ARR	PT	AT	219002
PAS	PAS_BRD_ARR	PT	BE	813309
PAS	PAS_BRD_ARR	PT	BG	16204
PAS	PAS_BRD_ARR	PT	CY	6
PAS	PAS_BRD_ARR	PT	CZ	85444
PAS	PAS_BRD_ARR	PT	DE	2594647
PAS	PAS_BRD_ARR	PT	DK	198244
PAS	PAS_BRD_ARR	PT	EE	1727
PAS	PAS_BRD_ARR	PT	GR	61730
PAS	PAS_BRD_ARR	PT	ES	2799686
PAS	PAS_BRD_ARR	PT	EU27_2007	19040137
PAS	PAS_BRD_ARR	PT	EU27_2020	14612146
PAS	PAS_BRD_ARR	PT	EU28	19056274
PAS	PAS_BRD_ARR	PT	FI	131415
PAS	PAS_BRD_ARR	PT	FR	3537832
PAS	PAS_BRD_ARR	PT	HR	16137
PAS	PAS_BRD_ARR	PT	HU	114401
PAS	PAS_BRD_ARR	PT	IE	682265
PAS	PAS_BRD_ARR	PT	IT	1262694
PAS	PAS_BRD_ARR	PT	LT	7646
PAS	PAS_BRD_ARR	PT	LU	354503
PAS	PAS_BRD_ARR	PT	LV	13987
PAS	PAS_BRD_ARR	PT	MT	37016
PAS	PAS_BRD_ARR	PT	NL	1185589
PAS	PAS_BRD_ARR	PT	PL	275937
PAS	PAS_BRD_ARR	PT	RO	41832
PAS	PAS_BRD_ARR	PT	SE	160620
PAS	PAS_BRD_ARR	PT	SI	98
PAS	PAS_BRD_ARR	PT	SK	175
PAS	PAS_BRD_ARR	PT	UK	4444128
PAS	PAS_BRD_ARR	RO	AT	379393
PAS	PAS_BRD_ARR	RO	BE	359876
PAS	PAS_BRD_ARR	RO	BG	23993
PAS	PAS_BRD_ARR	RO	CY	127666
PAS	PAS_BRD_ARR	RO	CZ	55917
PAS	PAS_BRD_ARR	RO	DE	1460676
PAS	PAS_BRD_ARR	RO	DK	99777
PAS	PAS_BRD_ARR	RO	EE	1191
PAS	PAS_BRD_ARR	RO	GR	279701
PAS	PAS_BRD_ARR	RO	ES	890202
PAS	PAS_BRD_ARR	RO	EU27_2007	8690271
PAS	PAS_BRD_ARR	RO	EU27_2020	6973331
PAS	PAS_BRD_ARR	RO	EU28	8695041
PAS	PAS_BRD_ARR	RO	FI	18836
PAS	PAS_BRD_ARR	RO	FR	582105
PAS	PAS_BRD_ARR	RO	HR	4770
PAS	PAS_BRD_ARR	RO	HU	72694
PAS	PAS_BRD_ARR	RO	IE	120266
PAS	PAS_BRD_ARR	RO	IT	1850193
PAS	PAS_BRD_ARR	RO	LT	43
PAS	PAS_BRD_ARR	RO	LU	: 
PAS	PAS_BRD_ARR	RO	LV	4
PAS	PAS_BRD_ARR	RO	MT	33821
PAS	PAS_BRD_ARR	RO	NL	339735
PAS	PAS_BRD_ARR	RO	PL	134967
PAS	PAS_BRD_ARR	RO	PT	42453
PAS	PAS_BRD_ARR	RO	SE	94983
PAS	PAS_BRD_ARR	RO	SI	: 
PAS	PAS_BRD_ARR	RO	SK	69
PAS	PAS_BRD_ARR	RO	UK	1721710
PAS	PAS_BRD_ARR	SE	AT	227569
PAS	PAS_BRD_ARR	SE	BE	308347
PAS	PAS_BRD_ARR	SE	BG	23674
PAS	PAS_BRD_ARR	SE	CY	128979
PAS	PAS_BRD_ARR	SE	CZ	151439
PAS	PAS_BRD_ARR	SE	DE	1642440
PAS	PAS_BRD_ARR	SE	DK	901012
PAS	PAS_BRD_ARR	SE	EE	142636
PAS	PAS_BRD_ARR	SE	GR	607991
PAS	PAS_BRD_ARR	SE	ES	1834612
PAS	PAS_BRD_ARR	SE	EU27_2007	11520702
PAS	PAS_BRD_ARR	SE	EU27_2020	10361306
PAS	PAS_BRD_ARR	SE	EU28	11708498
PAS	PAS_BRD_ARR	SE	FI	952033
PAS	PAS_BRD_ARR	SE	FR	580680
PAS	PAS_BRD_ARR	SE	HR	187796
PAS	PAS_BRD_ARR	SE	HU	180898
PAS	PAS_BRD_ARR	SE	IE	85213
PAS	PAS_BRD_ARR	SE	IT	424741
PAS	PAS_BRD_ARR	SE	LT	82616
PAS	PAS_BRD_ARR	SE	LU	1270
