{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
6848;0.00019221;0.0001471;0.0;0.00015860335064263727;0.00011415525114155251;0.25954;0.1234;0.2868;0.2149906;0.04489265;0.0;0.19249286;0.0001
6849;0.00019074;0.00012845;0.0;0.00014685495429873823;0.00011415525114155251;0.4632;0.1358;0.2788;0.2149906;0.04554327;0.0;0.51068829;0.0001
6850;0.00018374;0.0001111;0.0;0.0001644775488145868;0.00011415525114155251;0.63745;0.1336;0.3237;0.2149906;0.01301236;0.0;0.60942514;0.0001
6851;0.00017261;9.7593e-05;0.0;0.00018797434150238492;0.00011415525114155251;0.64026;0.1291;0.3703;0.2149906;0.00065062;0.0;0.54457371;0.0001
6852;0.00017999;8.9597e-05;0.0;0.00020677177565262342;0.00011415525114155251;0.60593;0.1217;0.3942;0.2149906;0.05074821;0.0;0.53529171;0.0001
6853;0.00017409;8.6421e-05;0.0;0.00018797434150238492;0.00011415525114155251;0.56792;0.1159;0.4262;0.2149906;0.05985686;0.0;0.55644086;0.0001
6854;0.00016884;8.8334e-05;0.0;0.00019032402077116473;0.00011415525114155251;0.37116;0.1158;0.4645;0.2149906;0.10149642;0.0;0.33575657;0.0001
6855;0.00016294;0.00010319;0.0;0.00021382081345896285;0.00011415525114155251;0.18495;0.1435;0.5086;0.2149906;0.06441119;0.0;0.14272886;0.0001
6856;0.00015569;0.00012651;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.165;0.5136;0.2149906;0.06180872;0.0;0.0;0.0001
6857;0.00016702;0.00013608;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.1612;0.4957;0.2149906;0.06180872;0.0;0.0;0.0001
6858;0.0001844;0.00013977;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.1438;0.4772;0.2149906;0.05920625;0.0;0.0;0.0001
6859;0.00017604;0.00014343;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.1226;0.449;0.2149906;0.0;0.0;0.0;0.0001
6860;0.00015345;0.00014683;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.0983;0.4229;0.2149906;0.0;0.0;0.0;0.0001
6861;0.00012115;0.00015044;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.077;0.41;0.2149906;0.0;0.0;0.0;0.0001
6862;9.2744e-05;0.00015511;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.0625;0.3872;0.2149906;0.0;0.0;0.0;0.0001
6863;7.1564e-05;0.00016058;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.0552;0.3601;0.2149906;0.0;0.0;0.0;0.0001
6864;5.9481e-05;0.00016585;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.0552;0.3341;0.2149906;0.0;0.0;0.0;0.0001
6865;5.6802e-05;0.00017088;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.0602;0.2871;0.2149906;0.0;0.0;0.0;0.0001
6866;5.3521e-05;0.00017582;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.0682;0.239;0.2149906;0.0;0.0;0.0;0.0001
6867;5.4792e-05;0.00018062;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.0712;0.211;0.2149906;0.0;0.0;0.0;0.0001
6868;6.8525e-05;0.00018459;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.0713;0.1979;0.2149906;0.0;0.0;0.0;0.0001
6869;0.00010923;0.00018832;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.0766;0.1794;0.2149906;0.0;0.0;0.0;0.0001
6870;0.00015143;0.00018649;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.075;0.1534;0.2149906;0.0683149;0.0;0.0;0.0001
6871;0.00017539;0.00016815;0.0;0.0001821001433304354;0.00011415525114155251;0.10732;0.0594;0.1182;0.2149906;0.08653221;0.0;0.07725343;0.0001
6872;0.00018862;0.00015217;0.0;0.00015860335064263727;0.00011415525114155251;0.28402;0.0542;0.0911;0.2149906;0.14443722;0.0;0.30898029;0.0001
6873;0.0001917;0.00012738;0.0;0.00014685495429873823;0.00011415525114155251;0.59936;0.0628;0.076;0.2149906;0.12882238;0.0;0.54649029;0.0001
6874;0.00018779;9.7078e-05;0.0;0.0001644775488145868;0.00011415525114155251;0.70042;0.0442;0.0803;0.2149906;0.11971373;0.0;0.76674;0.0001
6875;0.00017368;8.2619e-05;0.0;0.00018797434150238492;0.00011415525114155251;0.72866;0.0351;0.0844;0.2149906;0.13272609;0.0;0.82932943;0.0001
