{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
5172;0.0002008;0.0;0.00087002;0.00020677177565262342;0.00011415525114155251;0.66570605;0.2052;0.0;0.08237548;0.72364672;0.0;0.95353886;1.144330435223618
5173;0.00019874;0.0;0.00086281;0.00018797434150238492;0.00011415525114155251;0.62865377;0.1745;0.0;0.07790549;0.67901235;0.0;0.86898686;1.1390203961813827
5174;0.00018942;0.0;0.00083766;0.00019032402077116473;0.00011415525114155251;0.52408399;0.1556;0.0;0.13346105;0.662868;0.0;0.63175543;1.0781789898872784
5175;0.00017911;0.0;0.00079675;0.00021382081345896285;0.00011415525114155251;0.37669823;0.1533;0.0;0.16666667;0.65811966;0.0;0.07960457;0.9775002889346768
5176;0.00017844;0.0;0.00073862;0.00022321953053408208;0.00011415525114155251;0.24454508;0.1607;0.0;0.23435504;0.62488129;0.0;0.05439943;0.8065218418314236
5177;0.00018157;0.0;0.00064886;0.00022321953053408208;0.00011415525114155251;0.12597777;0.1559;0.0;0.29757344;0.62298196;0.0;0.03863229;0.18147878625564345
5178;0.00018503;0.0;0.0005035;0.0001644775488145868;0.00011415525114155251;0.0415809;0.1346;0.0;0.41187739;0.60588794;0.0;0.0;0.0
5179;0.00019305;0.0;0.00041572;0.00011748396343899057;0.00011415525114155251;0.00370523;0.1143;0.0;0.39655172;0.65716999;0.0;0.0;0.0
5180;0.00020492;0.0;0.00035273;8.811297257924293e-05;0.00011415525114155251;0.0;0.0902;0.0;0.43742018;0.668566;0.0;0.0;0.0
5181;0.00019354;0.0;0.00030046;5.874198171949529e-05;0.00011415525114155251;0.0;0.0702;0.0;0.42528736;0.69135802;0.0;0.0;0.0
5182;0.00017844;0.0;0.00026027;3.759486830047698e-05;0.00011415525114155251;0.0;0.0696;0.0;0.26628352;0.64482431;0.0;0.0;0.0
5183;0.00015816;0.0;0.00022809;2.3496792687798115e-05;0.00011415525114155251;0.0;0.0824;0.0;0.13409962;0.51187085;0.0;0.0;0.0
